Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
14.666667,1.7612,0.0,126.437,127.512,0.0,1.0,1.7612, 
14.833333,1.8136,0.0,128.1,129.166,0.0,1.0,1.8136, 
15.0,1.8542,0.0,129.762,130.833,0.0,1.0,1.8542, 
15.166667,1.9017,0.0,131.429,132.491,0.0,1.0,1.9017, 
15.333333,1.9544,0.0,133.091,134.15,0.0,1.0,1.9544, 
15.5,2.0012,0.0,134.754,135.808,0.0,1.0,2.0012, 
15.666667,2.053,0.0,136.42,137.47,0.0,1.0,2.053, 
15.833333,2.1021,0.0,138.083,139.137,0.0,1.0,2.1021, 
16.0,2.162,0.0,139.745,140.795,0.0,1.0,2.162, 
16.166667,2.22,0.0,141.412,142.454,0.0,1.0,2.22, 
16.333333,2.2763,0.0,143.075,144.108,0.0,1.0,2.2763, 
16.5,2.3374,0.0,144.737,145.766,0.0,1.0,2.3374, 
16.666667,2.3511,0.0,146.404,147.425,0.0,1.0,2.3511, 
16.833333,2.3902,0.0,148.066,149.087,0.0,1.0,2.3902, 
17.0,2.4432,0.0,149.729,150.741,0.0,1.0,2.4432, 
17.166667,2.4966,0.0,151.395,152.4,0.0,1.0,2.4966, 
17.333333,2.5492,0.0,153.058,154.054,0.0,1.0,2.5492, 
17.5,2.6035,0.0,154.72,155.712,0.0,1.0,2.6035, 
17.666667,2.6503,0.0,156.387,157.375,0.0,1.0,2.6503, 
17.833333,2.703,0.0,158.05,159.037,0.0,1.0,2.703, 
18.0,2.7658,0.0,159.712,160.7,0.0,1.0,2.7658, 
18.166667,2.8232,0.0,161.379,162.358,0.0,1.0,2.8232, 
18.333333,2.8832,0.0,163.041,164.02,0.0,1.0,2.8832, 
18.5,2.9356,0.0,164.704,165.683,0.0,1.0,2.9356, 
18.666667,2.9459,0.0,166.37,167.341,0.0,1.0,2.9459, 
18.833333,2.9781,0.0,168.033,169.0,0.0,1.0,2.9781, 
19.0,2.9732,0.0,169.7,170.662,0.0,1.0,2.9732, 
19.166667,3.025,0.0,171.362,172.325,0.0,1.0,3.025, 
19.333333,3.1516,0.0,173.025,173.983,0.0,1.0,3.1516, 
19.5,3.2163,0.0,174.691,175.645,0.0,1.0,3.2163, 
19.666667,3.2713,0.0,176.354,177.308,0.0,1.0,3.2713, 
19.833333,3.3464,0.0,178.016,178.97,0.0,1.0,3.3464, 
20.0,3.4387,0.0,179.683,180.629,0.0,1.0,3.4387, 
20.166667,3.5081,0.0,181.345,182.291,0.0,1.0,3.5081, 
20.333333,3.5761,0.0,183.008,183.95,0.0,1.0,3.5761, 
20.5,3.6338,0.0,184.675,185.616,0.0,1.0,3.6338, 
20.666667,3.7387,0.0,186.337,187.279,0.0,1.0,3.7387, 
20.833333,3.7818,0.0,188.0,188.941,0.0,1.0,3.7818, 
21.0,3.8503,0.0,189.666,190.604,0.0,1.0,3.8503, 
21.166667,3.9191,0.0,191.329,192.266,0.0,1.0,3.9191, 
21.333333,3.989,0.0,192.991,193.929,0.0,1.0,3.989, 
21.5,4.08,0.0,194.658,195.591,0.0,1.0,4.08, 
21.666667,4.1505,0.0,196.32,197.254,0.0,1.0,4.1505, 
21.833333,4.2175,0.0,197.983,198.908,0.0,1.0,4.2175, 
22.0,4.2937,0.0,199.65,200.566,0.0,1.0,4.2937, 
22.166667,4.3853,0.0,201.312,202.229,0.0,1.0,4.3853, 
22.333333,4.4694,0.0,202.975,203.887,0.0,1.0,4.4694, 
22.5,4.5445,0.0,204.641,205.545,0.0,1.0,4.5445, 
22.666667,4.6136,0.0,206.304,207.208,0.0,1.0,4.6136, 
22.833333,4.7248,0.0,207.966,208.866,0.0,1.0,4.7248, 
23.0,4.7825,0.0,209.633,210.525,0.0,1.0,4.7825, 
23.166667,4.7957,0.0,211.295,212.187,0.0,1.0,4.7957, 
23.333333,4.9341,0.0,212.958,213.85,0.0,1.0,4.9341, 
23.5,4.9872,0.0,214.625,215.512,0.0,1.0,4.9872, 
23.666667,5.0495,0.0,216.287,217.17,0.0,1.0,5.0495, 
23.833333,5.122,0.0,217.95,218.833,0.0,1.0,5.122, 
24.0,5.201,0.0,219.616,220.495,0.0,1.0,5.201, 
24.166667,5.2695,0.0,221.279,222.154,0.0,1.0,5.2695, 
24.333333,5.3492,0.0,222.945,223.816,0.0,1.0,5.3492, 
24.5,5.426,0.0,224.608,225.479,0.0,1.0,5.426, 
24.666667,5.5036,0.0,226.27,227.141,0.0,1.0,5.5036, 
24.833333,5.5776,0.0,227.937,228.8,0.0,1.0,5.5776, 
25.0,5.6582,0.0,229.6,230.466,0.0,1.0,5.6582, 
25.166667,5.7323,0.0,231.262,232.129,0.0,1.0,5.7323, 
25.333333,5.8065,0.0,232.929,233.795,0.0,1.0,5.8065, 
25.5,5.8892,0.0,234.591,235.458,0.0,1.0,5.8892, 
25.666667,5.9662,0.0,236.254,237.116,0.0,1.0,5.9662, 
25.833333,6.0579,0.0,237.92,238.783,0.0,1.0,6.0579, 
26.0,6.1265,0.0,239.583,240.445,0.0,1.0,6.1265, 
26.166667,6.2097,0.0,241.245,242.112,0.0,1.0,6.2097, 
26.333333,6.2966,0.0,242.912,243.779,0.0,1.0,6.2966, 
26.5,6.379,0.0,244.575,245.437,0.0,1.0,6.379, 
26.666667,6.464,0.0,246.237,247.1,0.0,1.0,6.464, 
26.833333,6.5222,0.0,247.904,248.766,0.0,1.0,6.5222, 
27.0,6.6294,0.0,249.566,250.433,0.0,1.0,6.6294, 
27.166667,6.7169,0.0,251.229,252.091,0.0,1.0,6.7169, 
27.333333,6.7954,0.0,252.895,253.75,0.0,1.0,6.7954, 
27.5,6.8765,0.0,254.558,255.404,0.0,1.0,6.8765, 
27.666667,6.9631,0.0,256.22,257.066,0.0,1.0,6.9631, 
27.833333,7.0576,0.0,257.887,258.725,0.0,1.0,7.0576, 
28.0,7.1422,0.0,259.55,260.387,0.0,1.0,7.1422, 
28.166667,7.2392,0.0,261.212,262.05,0.0,1.0,7.2392, 
28.333333,7.3185,0.0,262.879,263.712,0.0,1.0,7.3185, 
28.5,7.4083,0.0,264.541,265.37,0.0,1.0,7.4083, 
28.666667,7.5008,0.0,266.204,267.037,0.0,1.0,7.5008, 
28.833333,7.5881,0.0,267.87,268.695,0.0,1.0,7.5881, 
29.0,7.6841,0.0,269.533,270.354,0.0,1.0,7.6841, 
29.166667,7.7719,0.0,271.195,272.016,0.0,1.0,7.7719, 
29.333333,7.8697,0.0,272.862,273.679,0.0,1.0,7.8697, 
29.5,7.9643,0.0,274.525,275.345,0.0,1.0,7.9643, 
29.666667,8.0659,0.0,276.191,277.004,0.0,1.0,8.0659, 
29.833333,8.1654,0.0,277.854,278.675,0.0,1.0,8.1654, 
30.0,8.2682,0.0,279.516,280.333,0.0,1.0,8.2682, 
30.166667,8.3732,0.0,281.183,281.995,0.0,1.0,8.3732, 
30.333333,8.4735,0.0,282.845,283.658,0.0,1.0,8.4735, 
30.5,8.5847,0.0,284.508,285.32,0.0,1.0,8.5847, 
30.666667,8.6902,0.0,286.175,286.991,0.0,1.0,8.6902, 
30.833333,8.7984,0.0,287.837,288.65,0.0,1.0,8.7984, 
31.0,8.9056,0.0,289.5,290.316,0.0,1.0,8.9056, 
31.166667,9.0172,0.0,291.166,291.975,0.0,1.0,9.0172, 
31.333333,9.1306,0.0,292.829,293.645,0.0,1.0,9.1306, 
31.5,9.2356,0.0,294.491,295.304,0.0,1.0,9.2356, 
31.666667,9.3472,0.0,296.158,296.97,0.0,1.0,9.3472, 
31.833333,9.4585,0.0,297.82,298.637,0.0,1.0,9.4585, 
32.0,9.5714,0.0,299.483,300.3,0.0,1.0,9.5714, 
32.166667,9.6787,0.0,301.15,301.966,0.0,1.0,9.6787, 
32.333333,9.8006,0.0,302.812,303.633,0.0,1.0,9.8006, 
32.5,9.9139,0.0,304.475,305.295,0.0,1.0,9.9139, 
32.666667,10.0342,0.0,306.141,306.954,0.0,1.0,10.0342, 
32.833333,10.1529,0.0,307.804,308.62,0.0,1.0,10.1529, 
33.0,10.2813,0.0,309.466,310.275,0.0,1.0,10.2813, 
33.166667,10.4042,0.0,311.133,311.945,0.0,1.0,10.4042, 
33.333333,10.5317,0.0,312.795,313.612,0.0,1.0,10.5317, 
33.5,10.6648,0.0,314.458,315.27,0.0,1.0,10.6648, 
33.666667,10.8046,0.0,316.125,316.937,0.0,1.0,10.8046, 
33.833333,10.9407,0.0,317.787,318.595,0.0,1.0,10.9407, 
34.0,11.0912,0.0,319.45,320.262,0.0,1.0,11.0912, 
34.166667,11.2436,0.0,321.116,321.92,0.0,1.0,11.2436, 
34.333333,11.3987,0.0,322.779,323.583,0.0,1.0,11.3987, 
34.5,11.5603,0.0,324.445,325.241,0.0,1.0,11.5603, 
34.666667,11.7275,0.0,326.108,326.904,0.0,1.0,11.7275, 
34.833333,11.9019,0.0,327.77,328.566,0.0,1.0,11.9019, 
35.0,12.0852,0.0,329.437,330.225,0.0,1.0,12.0852, 
35.166667,12.265,0.0,331.1,331.887,0.0,1.0,12.265, 
35.333333,12.4679,0.0,332.762,333.55,0.0,1.0,12.4679, 
35.5,12.676,0.0,334.429,335.212,0.0,1.0,12.676, 
35.666667,12.8897,0.0,336.091,336.87,0.0,1.0,12.8897, 
35.833333,13.0815,0.0,337.754,338.541,0.0,1.0,13.0815, 
36.0,13.1831,0.0,339.42,340.2,0.0,1.0,13.1831, 
36.166667,13.1623,0.0,341.083,341.866,0.0,1.0,13.1623, 
36.333333,13.1152,0.0,342.745,343.529,0.0,1.0,13.1152, 
36.5,13.0643,0.0,344.412,345.187,0.0,1.0,13.0643, 
36.666667,13.0791,0.0,346.075,346.858,0.0,1.0,13.0791, 
36.833333,13.1308,0.0,347.737,348.52,0.0,1.0,13.1308, 
37.0,13.243,0.0,349.404,350.191,0.0,1.0,13.243, 
37.166667,13.3721,0.0,351.066,351.854,0.0,1.0,13.3721, 
37.333333,13.5088,0.0,352.729,353.525,0.0,1.0,13.5088, 
37.5,13.6477,0.0,354.395,355.179,0.0,1.0,13.6477, 
37.666667,13.79,0.0,356.058,356.85,0.0,1.0,13.79, 
37.833333,13.933,0.0,357.72,358.516,0.0,1.0,13.933, 
38.0,14.0746,0.0,359.387,360.183,0.0,1.0,14.0746, 
38.166667,14.2178,0.0,361.05,361.845,0.0,1.0,14.2178, 
38.333333,14.3608,0.0,362.712,363.504,0.0,1.0,14.3608, 
38.5,14.5085,0.0,364.379,365.166,0.0,1.0,14.5085, 
38.666667,14.6534,0.0,366.041,366.825,0.0,1.0,14.6534, 
38.833333,14.8019,0.0,367.704,368.491,0.0,1.0,14.8019, 
39.0,14.9487,0.0,369.37,370.154,0.0,1.0,14.9487, 
39.166667,15.098,0.0,371.033,371.812,0.0,1.0,15.098, 
39.333333,15.2491,0.0,372.695,373.475,0.0,1.0,15.2491, 
39.5,15.3982,0.0,374.362,375.129,0.0,1.0,15.3982, 
39.666667,15.533,0.0,376.025,376.8,0.0,1.0,15.533, 
39.833333,15.6866,0.0,377.691,378.458,0.0,1.0,15.6866, 
40.0,15.8387,0.0,379.354,380.129,0.0,1.0,15.8387, 
40.094333,15.5658,0.0,379.691,380.92,0.0,1.0,15.5658, 
40.144333,16.1461,0.0,379.191,380.429,0.0,1.0,16.1461, 
40.194333,15.9887,0.0,378.691,379.929,0.0,1.0,15.9887, 
40.244333,15.5267,0.0,378.191,379.441,0.0,1.0,15.5267, 
40.294333,15.3853,0.0,377.695,378.941,0.0,1.0,15.3853, 
40.344333,15.3046,0.0,377.195,378.441,0.0,1.0,15.3046, 
40.394333,15.2442,0.0,376.695,377.945,0.0,1.0,15.2442, 
40.444333,15.1886,0.0,376.195,377.445,0.0,1.0,15.1886, 
40.494333,15.1378,0.0,375.695,376.95,0.0,1.0,15.1378, 
40.544333,15.0882,0.0,375.195,376.45,0.0,1.0,15.0882, 
40.594333,15.0382,0.0,374.7,375.945,0.0,1.0,15.0382, 
40.644333,14.9888,0.0,374.2,375.454,0.0,1.0,14.9888, 
40.694333,14.9394,0.0,373.7,374.95,0.0,1.0,14.9394, 
40.744333,14.8895,0.0,373.2,374.454,0.0,1.0,14.8895, 
40.794333,14.8405,0.0,372.7,373.958,0.0,1.0,14.8405, 
40.844333,14.7935,0.0,372.204,373.462,0.0,1.0,14.7935, 
40.894333,14.7459,0.0,371.704,372.962,0.0,1.0,14.7459, 
40.944333,14.6931,0.0,371.204,372.466,0.0,1.0,14.6931, 
40.994333,14.6458,0.0,370.704,371.966,0.0,1.0,14.6458, 
41.044333,14.5995,0.0,370.204,371.466,0.0,1.0,14.5995, 
41.094333,14.5512,0.0,369.708,370.97,0.0,1.0,14.5512, 
41.144333,14.5033,0.0,369.208,370.47,0.0,1.0,14.5033, 
41.194333,14.4562,0.0,368.708,369.975,0.0,1.0,14.4562, 
41.244333,14.411,0.0,368.208,369.475,0.0,1.0,14.411, 
41.294333,14.3665,0.0,367.708,368.975,0.0,1.0,14.3665, 
41.344333,14.3177,0.0,367.212,368.479,0.0,1.0,14.3177, 
41.394333,14.2683,0.0,366.712,367.983,0.0,1.0,14.2683, 
41.444333,14.2268,0.0,366.212,367.479,0.0,1.0,14.2268, 
41.494333,14.1791,0.0,365.712,366.987,0.0,1.0,14.1791, 
41.544333,14.1343,0.0,365.212,366.487,0.0,1.0,14.1343, 
41.594333,14.0925,0.0,364.716,365.987,0.0,1.0,14.0925, 
41.644333,14.0461,0.0,364.216,365.487,0.0,1.0,14.0461, 
41.694333,13.9994,0.0,363.716,364.991,0.0,1.0,13.9994, 
41.744333,13.9539,0.0,363.216,364.495,0.0,1.0,13.9539, 
41.794333,13.9151,0.0,362.716,363.995,0.0,1.0,13.9151, 
41.844333,13.8666,0.0,362.22,363.495,0.0,1.0,13.8666, 
41.894333,13.8222,0.0,361.72,363.004,0.0,1.0,13.8222, 
41.944333,13.777,0.0,361.22,362.508,0.0,1.0,13.777, 
41.994333,13.7386,0.0,360.72,362.004,0.0,1.0,13.7386, 
42.044333,13.6896,0.0,360.22,361.508,0.0,1.0,13.6896, 
42.094333,13.6488,0.0,359.725,361.012,0.0,1.0,13.6488, 
42.144333,13.6059,0.0,359.225,360.512,0.0,1.0,13.6059, 
42.194333,13.5622,0.0,358.725,360.012,0.0,1.0,13.5622, 
42.244333,13.5163,0.0,358.225,359.516,0.0,1.0,13.5163, 
42.294333,13.4778,0.0,357.725,359.02,0.0,1.0,13.4778, 
42.344333,13.4327,0.0,357.229,358.516,0.0,1.0,13.4327, 
42.394333,13.3889,0.0,356.729,358.016,0.0,1.0,13.3889, 
42.444333,13.3486,0.0,356.229,357.52,0.0,1.0,13.3486, 
42.494333,13.3045,0.0,355.729,357.02,0.0,1.0,13.3045, 
42.544333,13.2599,0.0,355.229,356.516,0.0,1.0,13.2599, 
42.594333,13.2184,0.0,354.733,356.02,0.0,1.0,13.2184, 
42.644333,13.1727,0.0,354.233,355.52,0.0,1.0,13.1727, 
42.694333,13.1334,0.0,353.733,355.02,0.0,1.0,13.1334, 
42.744333,13.0915,0.0,353.233,354.52,0.0,1.0,13.0915, 
42.794333,13.0503,0.0,352.733,354.02,0.0,1.0,13.0503, 
42.844333,13.0112,0.0,352.237,353.525,0.0,1.0,13.0112, 
42.894333,12.9669,0.0,351.737,353.025,0.0,1.0,12.9669, 
42.944333,12.9263,0.0,351.237,352.529,0.0,1.0,12.9263, 
42.994333,12.8836,0.0,350.737,352.029,0.0,1.0,12.8836, 
43.044333,12.8456,0.0,350.237,351.529,0.0,1.0,12.8456, 
43.094333,12.8029,0.0,349.741,351.029,0.0,1.0,12.8029, 
43.144333,12.7595,0.0,349.241,350.533,0.0,1.0,12.7595, 
43.194333,12.7188,0.0,348.741,350.029,0.0,1.0,12.7188, 
43.244333,12.678,0.0,348.241,349.533,0.0,1.0,12.678, 
43.294333,12.64,0.0,347.741,349.033,0.0,1.0,12.64, 
43.344333,12.5964,0.0,347.245,348.537,0.0,1.0,12.5964, 
43.394333,12.5564,0.0,346.745,348.037,0.0,1.0,12.5564, 
43.444333,12.5175,0.0,346.245,347.537,0.0,1.0,12.5175, 
43.494333,12.4793,0.0,345.745,347.037,0.0,1.0,12.4793, 
43.544333,12.4385,0.0,345.245,346.537,0.0,1.0,12.4385, 
43.594333,12.3984,0.0,344.745,346.037,0.0,1.0,12.3984, 
43.644333,12.3602,0.0,344.25,345.537,0.0,1.0,12.3602, 
43.694333,12.3177,0.0,343.75,345.037,0.0,1.0,12.3177, 
43.744333,12.2814,0.0,343.25,344.537,0.0,1.0,12.2814, 
43.794333,12.2384,0.0,342.75,344.041,0.0,1.0,12.2384, 
43.844333,12.1997,0.0,342.25,343.545,0.0,1.0,12.1997, 
43.894333,12.1618,0.0,341.754,343.041,0.0,1.0,12.1618, 
43.944333,12.1225,0.0,341.254,342.545,0.0,1.0,12.1225, 
43.994333,12.0838,0.0,340.754,342.041,0.0,1.0,12.0838, 
44.044333,12.044,0.0,340.254,341.55,0.0,1.0,12.044, 
44.094333,12.0082,0.0,339.754,341.054,0.0,1.0,12.0082, 
44.144333,11.9696,0.0,339.258,340.55,0.0,1.0,11.9696, 
44.194333,11.9276,0.0,338.758,340.05,0.0,1.0,11.9276, 
44.244333,11.8921,0.0,338.258,339.558,0.0,1.0,11.8921, 
44.294333,11.8517,0.0,337.758,339.054,0.0,1.0,11.8517, 
44.344333,11.8153,0.0,337.258,338.558,0.0,1.0,11.8153, 
44.394333,11.774,0.0,336.762,338.058,0.0,1.0,11.774, 
44.444333,11.7384,0.0,336.262,337.558,0.0,1.0,11.7384, 
44.494333,11.7025,0.0,335.762,337.062,0.0,1.0,11.7025, 
44.544333,11.661,0.0,335.262,336.562,0.0,1.0,11.661, 
44.594333,11.6256,0.0,334.762,336.058,0.0,1.0,11.6256, 
44.644333,11.5859,0.0,334.266,335.566,0.0,1.0,11.5859, 
44.694333,11.5498,0.0,333.766,335.062,0.0,1.0,11.5498, 
44.744333,11.5132,0.0,333.266,334.57,0.0,1.0,11.5132, 
44.794333,11.4772,0.0,332.766,334.07,0.0,1.0,11.4772, 
44.844333,11.4409,0.0,332.266,333.57,0.0,1.0,11.4409, 
44.894333,11.4035,0.0,331.77,333.079,0.0,1.0,11.4035, 
44.944333,11.3658,0.0,331.27,332.57,0.0,1.0,11.3658, 
44.994333,11.3297,0.0,330.77,332.079,0.0,1.0,11.3297, 
45.044333,11.2897,0.0,330.27,331.579,0.0,1.0,11.2897, 
45.094333,11.2571,0.0,329.77,331.083,0.0,1.0,11.2571, 
45.144333,11.2173,0.0,329.275,330.583,0.0,1.0,11.2173, 
45.194333,11.1824,0.0,328.775,330.083,0.0,1.0,11.1824, 
45.244333,11.1534,0.0,328.275,329.587,0.0,1.0,11.1534, 
45.294333,11.1088,0.0,327.775,329.091,0.0,1.0,11.1088, 
45.344333,11.0737,0.0,327.275,328.591,0.0,1.0,11.0737, 
45.394333,11.0368,0.0,326.779,328.091,0.0,1.0,11.0368, 
45.444333,11.0019,0.0,326.279,327.595,0.0,1.0,11.0019, 
45.494333,10.9666,0.0,325.779,327.095,0.0,1.0,10.9666, 
45.544333,10.9323,0.0,325.279,326.595,0.0,1.0,10.9323, 
45.594333,10.8967,0.0,324.779,326.104,0.0,1.0,10.8967, 
45.644333,10.8573,0.0,324.283,325.6,0.0,1.0,10.8573, 
45.694333,10.8231,0.0,323.783,325.108,0.0,1.0,10.8231, 
45.744333,10.7878,0.0,323.283,324.604,0.0,1.0,10.7878, 
45.794333,10.7521,0.0,322.783,324.104,0.0,1.0,10.7521, 
45.844333,10.7238,0.0,322.283,323.612,0.0,1.0,10.7238, 
45.894333,10.686,0.0,321.787,323.112,0.0,1.0,10.686, 
45.944333,10.6476,0.0,321.287,322.616,0.0,1.0,10.6476, 
45.994333,10.6132,0.0,320.787,322.12,0.0,1.0,10.6132, 
46.044333,10.5791,0.0,320.287,321.62,0.0,1.0,10.5791, 
46.094333,10.547,0.0,319.787,321.125,0.0,1.0,10.547, 
46.144333,10.509,0.0,319.291,320.625,0.0,1.0,10.509, 
46.194333,10.4741,0.0,318.791,320.129,0.0,1.0,10.4741, 
46.244333,10.4402,0.0,318.291,319.629,0.0,1.0,10.4402, 
46.294333,10.4047,0.0,317.791,319.129,0.0,1.0,10.4047, 
46.344333,10.3698,0.0,317.291,318.633,0.0,1.0,10.3698, 
46.394333,10.3377,0.0,316.795,318.133,0.0,1.0,10.3377, 
46.444333,10.3059,0.0,316.295,317.629,0.0,1.0,10.3059, 
46.494333,10.2718,0.0,315.795,317.133,0.0,1.0,10.2718, 
46.544333,10.2347,0.0,315.295,316.641,0.0,1.0,10.2347, 
46.594333,10.2033,0.0,314.795,316.137,0.0,1.0,10.2033, 
46.644333,10.1721,0.0,314.295,315.637,0.0,1.0,10.1721, 
46.694333,10.1322,0.0,313.8,315.141,0.0,1.0,10.1322, 
46.744333,10.103,0.0,313.3,314.641,0.0,1.0,10.103, 
46.794333,10.0685,0.0,312.8,314.145,0.0,1.0,10.0685, 
