Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
82.600167,0.432,0.0,54.666,55.929,0.0,1.0,0.432, 
82.650167,0.4468,0.0,55.166,56.425,0.0,1.0,0.4468, 
82.700167,0.46,0.0,55.666,56.916,0.0,1.0,0.46, 
82.750167,0.4748,0.0,56.162,57.412,0.0,1.0,0.4748, 
82.800167,0.4875,0.0,56.662,57.9,0.0,1.0,0.4875, 
82.850167,0.502,0.0,57.162,58.395,0.0,1.0,0.502, 
82.900167,0.5151,0.0,57.662,58.891,0.0,1.0,0.5151, 
82.950167,0.53,0.0,58.162,59.387,0.0,1.0,0.53, 
83.000167,0.5425,0.0,58.658,59.879,0.0,1.0,0.5425, 
83.050167,0.5572,0.0,59.158,60.375,0.0,1.0,0.5572, 
83.100167,0.5699,0.0,59.658,60.862,0.0,1.0,0.5699, 
83.150167,0.585,0.0,60.158,61.358,0.0,1.0,0.585, 
83.200167,0.5979,0.0,60.658,61.854,0.0,1.0,0.5979, 
83.250167,0.612,0.0,61.154,62.345,0.0,1.0,0.612, 
83.300167,0.6251,0.0,61.654,62.841,0.0,1.0,0.6251, 
83.350167,0.6389,0.0,62.154,63.333,0.0,1.0,0.6389, 
83.400167,0.6518,0.0,62.654,63.829,0.0,1.0,0.6518, 
83.450167,0.6661,0.0,63.154,64.325,0.0,1.0,0.6661, 
83.500167,0.6804,0.0,63.65,64.82,0.0,1.0,0.6804, 
83.550167,0.6938,0.0,64.15,65.316,0.0,1.0,0.6938, 
83.600167,0.7063,0.0,64.65,65.812,0.0,1.0,0.7063, 
83.650167,0.7202,0.0,65.15,66.304,0.0,1.0,0.7202, 
83.700167,0.7344,0.0,65.65,66.8,0.0,1.0,0.7344, 
83.750167,0.7478,0.0,66.145,67.295,0.0,1.0,0.7478, 
83.800167,0.7624,0.0,66.645,67.791,0.0,1.0,0.7624, 
83.850167,0.7759,0.0,67.145,68.295,0.0,1.0,0.7759, 
83.900167,0.7901,0.0,67.645,68.787,0.0,1.0,0.7901, 
83.950167,0.8029,0.0,68.145,69.283,0.0,1.0,0.8029, 
84.000167,0.8167,0.0,68.641,69.779,0.0,1.0,0.8167, 
84.050167,0.8297,0.0,69.141,70.27,0.0,1.0,0.8297, 
84.100167,0.8444,0.0,69.641,70.77,0.0,1.0,0.8444, 
84.150167,0.8576,0.0,70.141,71.266,0.0,1.0,0.8576, 
84.200167,0.872,0.0,70.641,71.762,0.0,1.0,0.872, 
84.250167,0.8863,0.0,71.137,72.258,0.0,1.0,0.8863, 
84.300167,0.8984,0.0,71.637,72.754,0.0,1.0,0.8984, 
84.350167,0.913,0.0,72.137,73.25,0.0,1.0,0.913, 
84.400167,0.9262,0.0,72.637,73.75,0.0,1.0,0.9262, 
84.450167,0.9414,0.0,73.137,74.245,0.0,1.0,0.9414, 
84.500167,0.9544,0.0,73.633,74.737,0.0,1.0,0.9544, 
84.550167,0.9688,0.0,74.133,75.241,0.0,1.0,0.9688, 
84.600167,0.9803,0.0,74.633,75.737,0.0,1.0,0.9803, 
84.650167,0.9942,0.0,75.133,76.229,0.0,1.0,0.9942, 
84.700167,1.0083,0.0,75.633,76.729,0.0,1.0,1.0083, 
84.750167,1.023,0.0,76.129,77.225,0.0,1.0,1.023, 
84.800167,1.0368,0.0,76.629,77.72,0.0,1.0,1.0368, 
84.850167,1.0498,0.0,77.129,78.216,0.0,1.0,1.0498, 
84.900167,1.0648,0.0,77.629,78.712,0.0,1.0,1.0648, 
84.950167,1.0786,0.0,78.129,79.212,0.0,1.0,1.0786, 
85.000167,1.0843,0.0,78.625,79.708,0.0,1.0,1.0843, 
85.050167,1.0855,0.0,79.125,80.2,0.0,1.0,1.0855, 
85.100167,1.1122,0.0,79.625,80.704,0.0,1.0,1.1122, 
85.150167,1.1306,0.0,80.125,81.195,0.0,1.0,1.1306, 
85.200167,1.1438,0.0,80.625,81.695,0.0,1.0,1.1438, 
85.250167,1.1585,0.0,81.12,82.191,0.0,1.0,1.1585, 
85.300167,1.1726,0.0,81.62,82.691,0.0,1.0,1.1726, 
85.350167,1.1869,0.0,82.12,83.191,0.0,1.0,1.1869, 
85.400167,1.2013,0.0,82.62,83.687,0.0,1.0,1.2013, 
85.450167,1.2128,0.0,83.12,84.187,0.0,1.0,1.2128, 
85.500167,1.2282,0.0,83.62,84.679,0.0,1.0,1.2282, 
85.550167,1.2428,0.0,84.116,85.179,0.0,1.0,1.2428, 
85.600167,1.2577,0.0,84.616,85.675,0.0,1.0,1.2577, 
85.650167,1.2714,0.0,85.116,86.175,0.0,1.0,1.2714, 
85.700167,1.2859,0.0,85.616,86.67,0.0,1.0,1.2859, 
85.750167,1.3006,0.0,86.116,87.162,0.0,1.0,1.3006, 
85.800167,1.3089,0.0,86.612,87.662,0.0,1.0,1.3089, 
85.850167,1.3208,0.0,87.112,88.15,0.0,1.0,1.3208, 
85.900167,1.3371,0.0,87.612,88.645,0.0,1.0,1.3371, 
85.950167,1.3503,0.0,88.112,89.145,0.0,1.0,1.3503, 
86.000167,1.3611,0.0,88.612,89.637,0.0,1.0,1.3611, 
86.050167,1.3738,0.0,89.108,90.137,0.0,1.0,1.3738, 
86.100167,1.392,0.0,89.608,90.633,0.0,1.0,1.392, 
86.150167,1.4072,0.0,90.108,91.133,0.0,1.0,1.4072, 
86.200167,1.4198,0.0,90.608,91.629,0.0,1.0,1.4198, 
86.250167,1.436,0.0,91.108,92.12,0.0,1.0,1.436, 
86.300167,1.4495,0.0,91.604,92.625,0.0,1.0,1.4495, 
86.350167,1.4636,0.0,92.104,93.12,0.0,1.0,1.4636, 
86.400167,1.4778,0.0,92.604,93.612,0.0,1.0,1.4778, 
86.450167,1.4899,0.0,93.104,94.108,0.0,1.0,1.4899, 
86.500167,1.5066,0.0,93.604,94.604,0.0,1.0,1.5066, 
86.550167,1.5218,0.0,94.1,95.104,0.0,1.0,1.5218, 
86.600167,1.5365,0.0,94.6,95.6,0.0,1.0,1.5365, 
86.650167,1.5517,0.0,95.1,96.1,0.0,1.0,1.5517, 
86.700167,1.5665,0.0,95.6,96.591,0.0,1.0,1.5665, 
86.750167,1.5802,0.0,96.1,97.087,0.0,1.0,1.5802, 
86.800167,1.5943,0.0,96.595,97.587,0.0,1.0,1.5943, 
86.850167,1.6094,0.0,97.095,98.079,0.0,1.0,1.6094, 
86.900167,1.6229,0.0,97.595,98.583,0.0,1.0,1.6229, 
86.950167,1.631,0.0,98.095,99.075,0.0,1.0,1.631, 
87.000167,1.6473,0.0,98.595,99.57,0.0,1.0,1.6473, 
87.050167,1.6634,0.0,99.091,100.07,0.0,1.0,1.6634, 
87.100167,1.6828,0.0,99.591,100.566,0.0,1.0,1.6828, 
87.150167,1.6987,0.0,100.091,101.062,0.0,1.0,1.6987, 
87.200167,1.7136,0.0,100.591,101.558,0.0,1.0,1.7136, 
87.250167,1.7244,0.0,101.091,102.062,0.0,1.0,1.7244, 
87.300167,1.741,0.0,101.587,102.558,0.0,1.0,1.741, 
87.350167,1.7537,0.0,102.087,103.054,0.0,1.0,1.7537, 
87.400167,1.762,0.0,102.587,103.55,0.0,1.0,1.762, 
87.450167,1.7783,0.0,103.087,104.045,0.0,1.0,1.7783, 
87.500167,1.7968,0.0,103.587,104.55,0.0,1.0,1.7968, 
87.550167,1.8103,0.0,104.083,105.041,0.0,1.0,1.8103, 
87.600167,1.8246,0.0,104.583,105.541,0.0,1.0,1.8246, 
87.650167,1.8376,0.0,105.083,106.033,0.0,1.0,1.8376, 
87.700167,1.8535,0.0,105.583,106.533,0.0,1.0,1.8535, 
87.750167,1.8722,0.0,106.083,107.033,0.0,1.0,1.8722, 
87.800167,1.8831,0.0,106.579,107.525,0.0,1.0,1.8831, 
87.850167,1.9,0.0,107.079,108.016,0.0,1.0,1.9, 
87.900167,1.9182,0.0,107.579,108.516,0.0,1.0,1.9182, 
87.950167,1.9348,0.0,108.079,109.016,0.0,1.0,1.9348, 
88.000167,1.9498,0.0,108.579,109.516,0.0,1.0,1.9498, 
88.050167,1.9577,0.0,109.075,110.012,0.0,1.0,1.9577, 
88.100167,1.9754,0.0,109.575,110.508,0.0,1.0,1.9754, 
88.150167,1.988,0.0,110.075,111.004,0.0,1.0,1.988, 
88.200167,2.0068,0.0,110.575,111.508,0.0,1.0,2.0068, 
88.250167,2.0212,0.0,111.075,112.0,0.0,1.0,2.0212, 
88.300167,2.0385,0.0,111.57,112.504,0.0,1.0,2.0385, 
88.350167,2.0536,0.0,112.07,112.995,0.0,1.0,2.0536, 
88.400167,2.0684,0.0,112.57,113.495,0.0,1.0,2.0684, 
88.450167,2.0854,0.0,113.07,113.995,0.0,1.0,2.0854, 
88.500167,2.1013,0.0,113.57,114.487,0.0,1.0,2.1013, 
88.550167,2.1154,0.0,114.07,114.987,0.0,1.0,2.1154, 
88.600167,2.1314,0.0,114.566,115.487,0.0,1.0,2.1314, 
88.650167,2.1451,0.0,115.066,115.983,0.0,1.0,2.1451, 
88.700167,2.1597,0.0,115.566,116.479,0.0,1.0,2.1597, 
88.750167,2.1766,0.0,116.066,116.979,0.0,1.0,2.1766, 
88.800167,2.1929,0.0,116.566,117.479,0.0,1.0,2.1929, 
88.850167,2.2073,0.0,117.062,117.97,0.0,1.0,2.2073, 
88.900167,2.2233,0.0,117.562,118.47,0.0,1.0,2.2233, 
88.950167,2.2369,0.0,118.062,118.966,0.0,1.0,2.2369, 
89.000167,2.2535,0.0,118.562,119.466,0.0,1.0,2.2535, 
89.050167,2.2697,0.0,119.062,119.962,0.0,1.0,2.2697, 
89.100167,2.286,0.0,119.558,120.462,0.0,1.0,2.286, 
89.150167,2.2991,0.0,120.058,120.958,0.0,1.0,2.2991, 
89.200167,2.3172,0.0,120.558,121.458,0.0,1.0,2.3172, 
89.250167,2.3332,0.0,121.058,121.958,0.0,1.0,2.3332, 
89.300167,2.3463,0.0,121.558,122.454,0.0,1.0,2.3463, 
89.350167,2.3622,0.0,122.054,122.95,0.0,1.0,2.3622, 
89.400167,2.3774,0.0,122.554,123.445,0.0,1.0,2.3774, 
89.450167,2.3921,0.0,123.054,123.941,0.0,1.0,2.3921, 
89.500167,2.41,0.0,123.554,124.441,0.0,1.0,2.41, 
89.550167,2.4268,0.0,124.054,124.941,0.0,1.0,2.4268, 
89.600167,2.4366,0.0,124.55,125.433,0.0,1.0,2.4366, 
89.650167,2.4555,0.0,125.05,125.933,0.0,1.0,2.4555, 
89.700167,2.4745,0.0,125.55,126.433,0.0,1.0,2.4745, 
89.750167,2.4902,0.0,126.05,126.933,0.0,1.0,2.4902, 
89.800167,2.5037,0.0,126.55,127.429,0.0,1.0,2.5037, 
89.850167,2.5215,0.0,127.045,127.929,0.0,1.0,2.5215, 
89.900167,2.5355,0.0,127.545,128.425,0.0,1.0,2.5355, 
89.950167,2.5493,0.0,128.045,128.929,0.0,1.0,2.5493, 
90.000167,2.5615,0.0,128.545,129.429,0.0,1.0,2.5615, 
90.050167,2.5826,0.0,129.045,129.925,0.0,1.0,2.5826, 
90.100167,2.601,0.0,129.541,130.429,0.0,1.0,2.601, 
90.150167,2.617,0.0,130.041,130.92,0.0,1.0,2.617, 
90.200167,2.6337,0.0,130.541,131.42,0.0,1.0,2.6337, 
90.250167,2.6512,0.0,131.041,131.92,0.0,1.0,2.6512, 
90.300167,2.6642,0.0,131.541,132.416,0.0,1.0,2.6642, 
90.350167,2.682,0.0,132.037,132.908,0.0,1.0,2.682, 
90.400167,2.6973,0.0,132.537,133.412,0.0,1.0,2.6973, 
90.450167,2.7127,0.0,133.037,133.912,0.0,1.0,2.7127, 
90.500167,2.7295,0.0,133.537,134.412,0.0,1.0,2.7295, 
90.550167,2.744,0.0,134.037,134.908,0.0,1.0,2.744, 
90.600167,2.7613,0.0,134.533,135.404,0.0,1.0,2.7613, 
90.650167,2.7799,0.0,135.033,135.904,0.0,1.0,2.7799, 
90.700167,2.7978,0.0,135.533,136.404,0.0,1.0,2.7978, 
90.750167,2.8136,0.0,136.033,136.904,0.0,1.0,2.8136, 
90.800167,2.8299,0.0,136.533,137.408,0.0,1.0,2.8299, 
90.850167,2.8475,0.0,137.029,137.904,0.0,1.0,2.8475, 
90.900167,2.8649,0.0,137.529,138.404,0.0,1.0,2.8649, 
90.950167,2.8812,0.0,138.029,138.9,0.0,1.0,2.8812, 
91.000167,2.8922,0.0,138.529,139.404,0.0,1.0,2.8922, 
91.050167,2.9121,0.0,139.029,139.9,0.0,1.0,2.9121, 
91.100167,2.9314,0.0,139.525,140.395,0.0,1.0,2.9314, 
91.150167,2.9483,0.0,140.025,140.895,0.0,1.0,2.9483, 
91.200167,2.9628,0.0,140.525,141.4,0.0,1.0,2.9628, 
91.250167,2.9804,0.0,141.025,141.895,0.0,1.0,2.9804, 
91.300167,2.9989,0.0,141.525,142.391,0.0,1.0,2.9989, 
91.350167,3.0177,0.0,142.02,142.887,0.0,1.0,3.0177, 
91.400167,3.0357,0.0,142.52,143.383,0.0,1.0,3.0357, 
91.450167,3.0542,0.0,143.02,143.883,0.0,1.0,3.0542, 
91.500167,3.0727,0.0,143.52,144.379,0.0,1.0,3.0727, 
91.550167,3.0895,0.0,144.02,144.879,0.0,1.0,3.0895, 
91.600167,3.1078,0.0,144.52,145.375,0.0,1.0,3.1078, 
91.650167,3.1224,0.0,145.016,145.87,0.0,1.0,3.1224, 
91.700167,3.1405,0.0,145.516,146.37,0.0,1.0,3.1405, 
91.750167,3.1579,0.0,146.016,146.87,0.0,1.0,3.1579, 
91.800167,3.1782,0.0,146.516,147.366,0.0,1.0,3.1782, 
91.850167,3.1966,0.0,147.016,147.866,0.0,1.0,3.1966, 
91.900167,3.2149,0.0,147.512,148.362,0.0,1.0,3.2149, 
91.950167,3.2333,0.0,148.012,148.858,0.0,1.0,3.2333, 
92.000167,3.2512,0.0,148.512,149.358,0.0,1.0,3.2512, 
92.050167,3.2683,0.0,149.012,149.854,0.0,1.0,3.2683, 
92.100167,3.2869,0.0,149.512,150.354,0.0,1.0,3.2869, 
92.150167,3.3043,0.0,150.008,150.854,0.0,1.0,3.3043, 
92.200167,3.3214,0.0,150.508,151.345,0.0,1.0,3.3214, 
92.250167,3.3388,0.0,151.008,151.841,0.0,1.0,3.3388, 
92.300167,3.3558,0.0,151.508,152.341,0.0,1.0,3.3558, 
92.350167,3.3749,0.0,152.008,152.837,0.0,1.0,3.3749, 
92.400167,3.3925,0.0,152.504,153.337,0.0,1.0,3.3925, 
92.450167,3.4109,0.0,153.004,153.837,0.0,1.0,3.4109, 
92.500167,3.4261,0.0,153.504,154.325,0.0,1.0,3.4261, 
92.550167,3.4289,0.0,154.004,154.829,0.0,1.0,3.4289, 
92.600167,3.4595,0.0,154.504,155.325,0.0,1.0,3.4595, 
92.650167,3.4808,0.0,155.0,155.829,0.0,1.0,3.4808, 
92.700167,3.4989,0.0,155.5,156.329,0.0,1.0,3.4989, 
92.750167,3.5174,0.0,156.0,156.82,0.0,1.0,3.5174, 
92.800167,3.5355,0.0,156.5,157.32,0.0,1.0,3.5355, 
92.850167,3.5517,0.0,157.0,157.82,0.0,1.0,3.5517, 
92.900167,3.5703,0.0,157.495,158.32,0.0,1.0,3.5703, 
92.950167,3.5874,0.0,157.995,158.816,0.0,1.0,3.5874, 
93.000167,3.6065,0.0,158.495,159.316,0.0,1.0,3.6065, 
93.050167,3.6242,0.0,158.995,159.816,0.0,1.0,3.6242, 
93.100167,3.6423,0.0,159.495,160.312,0.0,1.0,3.6423, 
93.150167,3.6605,0.0,159.991,160.812,0.0,1.0,3.6605, 
93.200167,3.679,0.0,160.491,161.308,0.0,1.0,3.679, 
93.250167,3.6967,0.0,160.991,161.808,0.0,1.0,3.6967, 
93.300167,3.7144,0.0,161.491,162.304,0.0,1.0,3.7144, 
93.350167,3.7339,0.0,161.991,162.804,0.0,1.0,3.7339, 
93.400167,3.7526,0.0,162.487,163.3,0.0,1.0,3.7526, 
93.450167,3.7708,0.0,162.987,163.8,0.0,1.0,3.7708, 
93.500167,3.7875,0.0,163.487,164.3,0.0,1.0,3.7875, 
93.550167,3.8053,0.0,163.987,164.8,0.0,1.0,3.8053, 
93.600167,3.8236,0.0,164.487,165.295,0.0,1.0,3.8236, 
93.650167,3.8421,0.0,164.983,165.795,0.0,1.0,3.8421, 
93.700167,3.8616,0.0,165.483,166.295,0.0,1.0,3.8616, 
93.750167,3.8803,0.0,165.983,166.795,0.0,1.0,3.8803, 
93.800167,3.8983,0.0,166.483,167.291,0.0,1.0,3.8983, 
93.850167,3.917,0.0,166.983,167.783,0.0,1.0,3.917, 
93.900167,3.9299,0.0,167.479,168.291,0.0,1.0,3.9299, 
93.950167,3.9497,0.0,167.979,168.791,0.0,1.0,3.9497, 
94.000167,3.9692,0.0,168.479,169.287,0.0,1.0,3.9692, 
94.050167,3.9866,0.0,168.979,169.783,0.0,1.0,3.9866, 
94.100167,3.9982,0.0,169.479,170.283,0.0,1.0,3.9982, 
94.150167,4.023,0.0,169.975,170.783,0.0,1.0,4.023, 
94.200167,4.0391,0.0,170.475,171.283,0.0,1.0,4.0391, 
94.250167,4.0589,0.0,170.975,171.779,0.0,1.0,4.0589, 
94.300167,4.0797,0.0,171.475,172.275,0.0,1.0,4.0797, 
94.350167,4.1015,0.0,171.975,172.775,0.0,1.0,4.1015, 
94.400167,4.1214,0.0,172.47,173.279,0.0,1.0,4.1214, 
94.450167,4.1382,0.0,172.97,173.77,0.0,1.0,4.1382, 
94.500167,4.155,0.0,173.47,174.275,0.0,1.0,4.155, 
94.550167,4.1721,0.0,173.97,174.77,0.0,1.0,4.1721, 
94.600167,4.1928,0.0,174.47,175.27,0.0,1.0,4.1928, 
94.650167,4.2125,0.0,174.966,175.77,0.0,1.0,4.2125, 
94.700167,4.234,0.0,175.466,176.266,0.0,1.0,4.234, 
94.750167,4.2484,0.0,175.966,176.766,0.0,1.0,4.2484, 
94.800167,4.2698,0.0,176.466,177.266,0.0,1.0,4.2698, 
94.850167,4.2887,0.0,176.966,177.766,0.0,1.0,4.2887, 
94.900167,4.3081,0.0,177.466,178.262,0.0,1.0,4.3081, 
94.950167,4.3276,0.0,177.962,178.758,0.0,1.0,4.3276, 
95.000167,4.337,0.0,178.462,179.258,0.0,1.0,4.337, 
95.050167,4.3603,0.0,178.962,179.758,0.0,1.0,4.3603, 
95.100167,4.3852,0.0,179.462,180.25,0.0,1.0,4.3852, 
95.150167,4.4055,0.0,179.962,180.75,0.0,1.0,4.4055, 
95.200167,4.4241,0.0,180.458,181.25,0.0,1.0,4.4241, 
95.250167,4.4441,0.0,180.958,181.745,0.0,1.0,4.4441, 
95.300167,4.4631,0.0,181.458,182.241,0.0,1.0,4.4631, 
95.350167,4.4812,0.0,181.958,182.741,0.0,1.0,4.4812, 
95.400167,4.5018,0.0,182.458,183.241,0.0,1.0,4.5018, 
95.450167,4.5212,0.0,182.954,183.741,0.0,1.0,4.5212, 
95.500167,4.5398,0.0,183.454,184.237,0.0,1.0,4.5398, 
95.550167,4.5563,0.0,183.954,184.741,0.0,1.0,4.5563, 
95.600167,4.5796,0.0,184.454,185.241,0.0,1.0,4.5796, 
95.650167,4.5996,0.0,184.954,185.737,0.0,1.0,4.5996, 
95.700167,4.6216,0.0,185.45,186.245,0.0,1.0,4.6216, 
95.750167,4.6402,0.0,185.95,186.737,0.0,1.0,4.6402, 
95.800167,4.6597,0.0,186.45,187.237,0.0,1.0,4.6597, 
95.850167,4.6805,0.0,186.95,187.737,0.0,1.0,4.6805, 
95.900167,4.6999,0.0,187.45,188.233,0.0,1.0,4.6999, 
95.950167,4.7196,0.0,187.945,188.737,0.0,1.0,4.7196, 
96.000167,4.7397,0.0,188.445,189.237,0.0,1.0,4.7397, 
96.050167,4.7611,0.0,188.945,189.729,0.0,1.0,4.7611, 
96.100167,4.7797,0.0,189.445,190.229,0.0,1.0,4.7797, 
96.150167,4.7994,0.0,189.945,190.729,0.0,1.0,4.7994, 
96.200167,4.8211,0.0,190.441,191.225,0.0,1.0,4.8211, 
96.250167,4.8415,0.0,190.941,191.729,0.0,1.0,4.8415, 
96.300167,4.8613,0.0,191.441,192.225,0.0,1.0,4.8613, 
96.350167,4.8824,0.0,191.941,192.729,0.0,1.0,4.8824, 
96.400167,4.8977,0.0,192.441,193.229,0.0,1.0,4.8977, 
96.450167,4.9196,0.0,192.937,193.729,0.0,1.0,4.9196, 
96.500167,4.9424,0.0,193.437,194.225,0.0,1.0,4.9424, 
96.550167,4.9629,0.0,193.937,194.725,0.0,1.0,4.9629, 
96.600167,4.9847,0.0,194.437,195.225,0.0,1.0,4.9847, 
96.650167,5.0001,0.0,194.937,195.72,0.0,1.0,5.0001, 
96.700167,5.0235,0.0,195.433,196.22,0.0,1.0,5.0235, 
96.750167,5.0464,0.0,195.933,196.716,0.0,1.0,5.0464, 
96.800167,5.0661,0.0,196.433,197.216,0.0,1.0,5.0661, 
96.850167,5.087,0.0,196.933,197.712,0.0,1.0,5.087, 
96.900167,5.1061,0.0,197.433,198.208,0.0,1.0,5.1061, 
96.950167,5.1276,0.0,197.929,198.712,0.0,1.0,5.1276, 
97.000167,5.1488,0.0,198.429,199.204,0.0,1.0,5.1488, 
97.050167,5.1694,0.0,198.929,199.704,0.0,1.0,5.1694, 
97.100167,5.1904,0.0,199.429,200.204,0.0,1.0,5.1904, 
97.150167,5.2123,0.0,199.929,200.691,0.0,1.0,5.2123, 
97.200167,5.2308,0.0,200.425,201.2,0.0,1.0,5.2308, 
97.250167,5.2545,0.0,200.925,201.691,0.0,1.0,5.2545, 
97.300167,5.2734,0.0,201.425,202.195,0.0,1.0,5.2734, 
97.350167,5.2949,0.0,201.925,202.691,0.0,1.0,5.2949, 
97.400167,5.3158,0.0,202.425,203.187,0.0,1.0,5.3158, 
97.450167,5.3392,0.0,202.92,203.687,0.0,1.0,5.3392, 
97.500167,5.3596,0.0,203.42,204.183,0.0,1.0,5.3596, 
97.550167,5.3789,0.0,203.92,204.683,0.0,1.0,5.3789, 
97.600167,5.3883,0.0,204.42,205.183,0.0,1.0,5.3883, 
97.650167,5.4141,0.0,204.92,205.679,0.0,1.0,5.4141, 
97.700167,5.4415,0.0,205.416,206.175,0.0,1.0,5.4415, 
97.750167,5.4646,0.0,205.916,206.675,0.0,1.0,5.4646, 
97.800167,5.4879,0.0,206.416,207.175,0.0,1.0,5.4879, 
97.850167,5.5074,0.0,206.916,207.675,0.0,1.0,5.5074, 
97.900167,5.5303,0.0,207.416,208.17,0.0,1.0,5.5303, 
97.950167,5.5538,0.0,207.916,208.666,0.0,1.0,5.5538, 
98.000167,5.5746,0.0,208.412,209.166,0.0,1.0,5.5746, 
98.050167,5.596,0.0,208.912,209.662,0.0,1.0,5.596, 
98.100167,5.6179,0.0,209.412,210.158,0.0,1.0,5.6179, 
98.150167,5.6387,0.0,209.912,210.658,0.0,1.0,5.6387, 
98.200167,5.6611,0.0,210.412,211.162,0.0,1.0,5.6611, 
98.250167,5.684,0.0,210.908,211.654,0.0,1.0,5.684, 
98.300167,5.706,0.0,211.408,212.154,0.0,1.0,5.706, 
98.350167,5.7283,0.0,211.908,212.654,0.0,1.0,5.7283, 
98.400167,5.7501,0.0,212.408,213.154,0.0,1.0,5.7501, 
98.450167,5.7717,0.0,212.908,213.654,0.0,1.0,5.7717, 
98.500167,5.7942,0.0,213.404,214.15,0.0,1.0,5.7942, 
98.550167,5.8162,0.0,213.904,214.654,0.0,1.0,5.8162, 
98.600167,5.8398,0.0,214.404,215.15,0.0,1.0,5.8398, 
98.650167,5.8612,0.0,214.904,215.641,0.0,1.0,5.8612, 
98.700167,5.8834,0.0,215.404,216.145,0.0,1.0,5.8834, 
98.750167,5.9066,0.0,215.9,216.645,0.0,1.0,5.9066, 
98.800167,5.929,0.0,216.4,217.141,0.0,1.0,5.929, 
98.850167,5.9514,0.0,216.9,217.637,0.0,1.0,5.9514, 
98.900167,5.975,0.0,217.4,218.133,0.0,1.0,5.975, 
98.950167,5.9963,0.0,217.9,218.633,0.0,1.0,5.9963, 
99.000167,6.0191,0.0,218.395,219.137,0.0,1.0,6.0191, 
99.050167,6.0412,0.0,218.895,219.625,0.0,1.0,6.0412, 
99.100167,6.0655,0.0,219.395,220.133,0.0,1.0,6.0655, 
99.150167,6.0884,0.0,219.895,220.633,0.0,1.0,6.0884, 
99.200167,6.1119,0.0,220.395,221.129,0.0,1.0,6.1119, 
99.250167,6.1342,0.0,220.891,221.629,0.0,1.0,6.1342, 
99.300167,6.1571,0.0,221.391,222.125,0.0,1.0,6.1571, 
99.350167,6.1814,0.0,221.891,222.629,0.0,1.0,6.1814, 
99.400167,6.2042,0.0,222.391,223.12,0.0,1.0,6.2042, 
99.450167,6.2269,0.0,222.891,223.62,0.0,1.0,6.2269, 
99.500167,6.2501,0.0,223.387,224.12,0.0,1.0,6.2501, 
99.550167,6.2724,0.0,223.887,224.625,0.0,1.0,6.2724, 
99.600167,6.2966,0.0,224.387,225.116,0.0,1.0,6.2966, 
99.650167,6.3193,0.0,224.887,225.616,0.0,1.0,6.3193, 
99.700167,6.3436,0.0,225.387,226.112,0.0,1.0,6.3436, 
99.750167,6.3677,0.0,225.883,226.612,0.0,1.0,6.3677, 
99.800167,6.391,0.0,226.383,227.108,0.0,1.0,6.391, 
99.850167,6.4138,0.0,226.883,227.612,0.0,1.0,6.4138, 
99.900167,6.4369,0.0,227.383,228.108,0.0,1.0,6.4369, 
99.950167,6.461,0.0,227.883,228.608,0.0,1.0,6.461, 
100.000167,6.4862,0.0,228.379,229.1,0.0,1.0,6.4862, 
100.050167,6.51,0.0,228.879,229.608,0.0,1.0,6.51, 
100.100167,6.534,0.0,229.379,230.104,0.0,1.0,6.534, 
100.150167,6.5577,0.0,229.879,230.604,0.0,1.0,6.5577, 
100.200167,6.5821,0.0,230.379,231.108,0.0,1.0,6.5821, 
100.250167,6.6056,0.0,230.875,231.604,0.0,1.0,6.6056, 
100.300167,6.6295,0.0,231.375,232.104,0.0,1.0,6.6295, 
100.350167,6.6546,0.0,231.875,232.604,0.0,1.0,6.6546, 
100.400167,6.6794,0.0,232.375,233.104,0.0,1.0,6.6794, 
100.450167,6.704,0.0,232.875,233.6,0.0,1.0,6.704, 
100.500167,6.7275,0.0,233.37,234.1,0.0,1.0,6.7275, 
100.550167,6.7515,0.0,233.87,234.6,0.0,1.0,6.7515, 
100.600167,6.7732,0.0,234.37,235.095,0.0,1.0,6.7732, 
100.650167,6.7993,0.0,234.87,235.6,0.0,1.0,6.7993, 
100.700167,6.8237,0.0,235.37,236.095,0.0,1.0,6.8237, 
100.750167,6.8489,0.0,235.866,236.595,0.0,1.0,6.8489, 
100.800167,6.8734,0.0,236.366,237.1,0.0,1.0,6.8734, 
100.850167,6.8981,0.0,236.866,237.591,0.0,1.0,6.8981, 
100.900167,6.9224,0.0,237.366,238.091,0.0,1.0,6.9224, 
100.950167,6.9471,0.0,237.866,238.587,0.0,1.0,6.9471, 
101.000167,6.9712,0.0,238.366,239.087,0.0,1.0,6.9712, 
101.050167,6.9953,0.0,238.862,239.595,0.0,1.0,6.9953, 
101.100167,7.0218,0.0,239.362,240.091,0.0,1.0,7.0218, 
101.150167,7.0479,0.0,239.862,240.595,0.0,1.0,7.0479, 
101.200167,7.0745,0.0,240.362,241.091,0.0,1.0,7.0745, 
101.250167,7.0969,0.0,240.862,241.591,0.0,1.0,7.0969, 
101.300167,7.1235,0.0,241.358,242.087,0.0,1.0,7.1235, 
101.350167,7.1489,0.0,241.858,242.587,0.0,1.0,7.1489, 
101.400167,7.1717,0.0,242.358,243.091,0.0,1.0,7.1717, 
101.450167,7.1917,0.0,242.858,243.595,0.0,1.0,7.1917, 
