Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
4.301167,2.4255,0.0,41.475,42.27,0.0,1.0,2.4255, 
4.351167,2.4338,0.0,41.725,42.52,0.0,1.0,2.4338, 
4.401167,2.448,0.0,41.975,42.77,0.0,1.0,2.448, 
4.451167,2.4623,0.0,42.225,43.012,0.0,1.0,2.4623, 
4.501167,2.4743,0.0,42.475,43.262,0.0,1.0,2.4743, 
4.551167,2.4845,0.0,42.725,43.508,0.0,1.0,2.4845, 
4.601167,2.4964,0.0,42.975,43.758,0.0,1.0,2.4964, 
4.651167,2.5066,0.0,43.225,44.004,0.0,1.0,2.5066, 
4.701167,2.5206,0.0,43.475,44.254,0.0,1.0,2.5206, 
4.751167,2.5317,0.0,43.72,44.495,0.0,1.0,2.5317, 
4.801167,2.544,0.0,43.97,44.741,0.0,1.0,2.544, 
4.851167,2.555,0.0,44.22,44.991,0.0,1.0,2.555, 
4.901167,2.5636,0.0,44.47,45.241,0.0,1.0,2.5636, 
4.951167,2.572,0.0,44.72,45.491,0.0,1.0,2.572, 
5.001167,2.5852,0.0,44.97,45.737,0.0,1.0,2.5852, 
5.051167,2.5983,0.0,45.22,45.983,0.0,1.0,2.5983, 
5.101167,2.608,0.0,45.47,46.229,0.0,1.0,2.608, 
5.151167,2.6166,0.0,45.72,46.483,0.0,1.0,2.6166, 
5.201167,2.6256,0.0,45.97,46.729,0.0,1.0,2.6256, 
5.251167,2.6398,0.0,46.216,46.975,0.0,1.0,2.6398, 
5.301167,2.652,0.0,46.466,47.229,0.0,1.0,2.652, 
5.351167,2.6615,0.0,46.716,47.47,0.0,1.0,2.6615, 
5.401167,2.6719,0.0,46.966,47.72,0.0,1.0,2.6719, 
5.451167,2.6812,0.0,47.216,47.966,0.0,1.0,2.6812, 
5.501167,2.6923,0.0,47.466,48.216,0.0,1.0,2.6923, 
5.551167,2.7049,0.0,47.716,48.466,0.0,1.0,2.7049, 
5.601167,2.7183,0.0,47.966,48.716,0.0,1.0,2.7183, 
5.651167,2.7298,0.0,48.216,48.962,0.0,1.0,2.7298, 
5.701167,2.741,0.0,48.466,49.208,0.0,1.0,2.741, 
5.751167,2.7487,0.0,48.712,49.458,0.0,1.0,2.7487, 
5.801167,2.7594,0.0,48.962,49.704,0.0,1.0,2.7594, 
5.851167,2.7738,0.0,49.212,49.954,0.0,1.0,2.7738, 
5.901167,2.7857,0.0,49.462,50.195,0.0,1.0,2.7857, 
5.951167,2.7952,0.0,49.712,50.45,0.0,1.0,2.7952, 
6.001167,2.805,0.0,49.962,50.691,0.0,1.0,2.805, 
6.051167,2.8149,0.0,50.212,50.941,0.0,1.0,2.8149, 
6.101167,2.8255,0.0,50.462,51.191,0.0,1.0,2.8255, 
6.151167,2.8371,0.0,50.712,51.437,0.0,1.0,2.8371, 
6.201167,2.8503,0.0,50.962,51.687,0.0,1.0,2.8503, 
6.251167,2.8625,0.0,51.208,51.937,0.0,1.0,2.8625, 
6.301167,2.8728,0.0,51.458,52.187,0.0,1.0,2.8728, 
6.351167,2.8807,0.0,51.708,52.429,0.0,1.0,2.8807, 
6.401167,2.8934,0.0,51.958,52.675,0.0,1.0,2.8934, 
6.451167,2.9085,0.0,52.208,52.929,0.0,1.0,2.9085, 
6.501167,2.9214,0.0,52.458,53.17,0.0,1.0,2.9214, 
6.551167,2.9311,0.0,52.708,53.42,0.0,1.0,2.9311, 
6.601167,2.9412,0.0,52.958,53.67,0.0,1.0,2.9412, 
6.651167,2.9512,0.0,53.208,53.916,0.0,1.0,2.9512, 
6.701167,2.9655,0.0,53.458,54.166,0.0,1.0,2.9655, 
6.751167,2.9777,0.0,53.708,54.416,0.0,1.0,2.9777, 
6.801167,2.988,0.0,53.954,54.658,0.0,1.0,2.988, 
6.851167,3.0002,0.0,54.204,54.912,0.0,1.0,3.0002, 
6.901167,3.01,0.0,54.454,55.162,0.0,1.0,3.01, 
6.951167,3.0196,0.0,54.704,55.408,0.0,1.0,3.0196, 
7.001167,3.0338,0.0,54.954,55.658,0.0,1.0,3.0338, 
7.051167,3.0465,0.0,55.204,55.904,0.0,1.0,3.0465, 
7.101167,3.0588,0.0,55.454,56.154,0.0,1.0,3.0588, 
7.151167,3.0688,0.0,55.704,56.404,0.0,1.0,3.0688, 
7.201167,3.0779,0.0,55.954,56.65,0.0,1.0,3.0779, 
7.251167,3.0915,0.0,56.204,56.895,0.0,1.0,3.0915, 
7.301167,3.1055,0.0,56.45,57.145,0.0,1.0,3.1055, 
7.351167,3.1174,0.0,56.7,57.395,0.0,1.0,3.1174, 
7.401167,3.1274,0.0,56.95,57.641,0.0,1.0,3.1274, 
7.451167,3.1372,0.0,57.2,57.887,0.0,1.0,3.1372, 
7.501167,3.1508,0.0,57.45,58.141,0.0,1.0,3.1508, 
7.551167,3.1637,0.0,57.7,58.387,0.0,1.0,3.1637, 
7.601167,3.1741,0.0,57.95,58.637,0.0,1.0,3.1741, 
7.651167,3.1846,0.0,58.2,58.887,0.0,1.0,3.1846, 
7.701167,3.1967,0.0,58.45,59.133,0.0,1.0,3.1967, 
7.751167,3.208,0.0,58.7,59.383,0.0,1.0,3.208, 
7.801167,3.218,0.0,58.945,59.629,0.0,1.0,3.218, 
7.851167,3.2316,0.0,59.195,59.883,0.0,1.0,3.2316, 
7.901167,3.2444,0.0,59.445,60.129,0.0,1.0,3.2444, 
7.951167,3.2564,0.0,59.695,60.379,0.0,1.0,3.2564, 
8.001167,3.2652,0.0,59.945,60.625,0.0,1.0,3.2652, 
8.051167,3.2772,0.0,60.195,60.875,0.0,1.0,3.2772, 
8.101167,3.2882,0.0,60.445,61.12,0.0,1.0,3.2882, 
8.151167,3.3016,0.0,60.695,61.37,0.0,1.0,3.3016, 
8.201167,3.3137,0.0,60.945,61.62,0.0,1.0,3.3137, 
8.251167,3.3278,0.0,61.195,61.862,0.0,1.0,3.3278, 
8.301167,3.339,0.0,61.445,62.116,0.0,1.0,3.339, 
8.351167,3.3499,0.0,61.691,62.362,0.0,1.0,3.3499, 
8.401167,3.3605,0.0,61.941,62.612,0.0,1.0,3.3605, 
8.451167,3.3737,0.0,62.191,62.862,0.0,1.0,3.3737, 
8.501167,3.3854,0.0,62.441,63.112,0.0,1.0,3.3854, 
8.551167,3.3978,0.0,62.691,63.354,0.0,1.0,3.3978, 
8.601167,3.4088,0.0,62.941,63.608,0.0,1.0,3.4088, 
8.651167,3.4171,0.0,63.191,63.862,0.0,1.0,3.4171, 
8.701167,3.4305,0.0,63.441,64.104,0.0,1.0,3.4305, 
8.751167,3.446,0.0,63.691,64.354,0.0,1.0,3.446, 
8.801167,3.4594,0.0,63.941,64.604,0.0,1.0,3.4594, 
8.851167,3.4691,0.0,64.187,64.85,0.0,1.0,3.4691, 
8.901167,3.4762,0.0,64.437,65.1,0.0,1.0,3.4762, 
8.951167,3.489,0.0,64.687,65.354,0.0,1.0,3.489, 
9.001167,3.5039,0.0,64.937,65.6,0.0,1.0,3.5039, 
9.051167,3.5143,0.0,65.187,65.85,0.0,1.0,3.5143, 
9.101167,3.527,0.0,65.437,66.1,0.0,1.0,3.527, 
9.151167,3.5396,0.0,65.687,66.345,0.0,1.0,3.5396, 
9.201167,3.5487,0.0,65.937,66.6,0.0,1.0,3.5487, 
9.251167,3.5611,0.0,66.187,66.845,0.0,1.0,3.5611, 
9.301167,3.5748,0.0,66.437,67.095,0.0,1.0,3.5748, 
9.351167,3.5875,0.0,66.683,67.341,0.0,1.0,3.5875, 
9.401167,3.5987,0.0,66.933,67.595,0.0,1.0,3.5987, 
9.451167,3.6089,0.0,67.183,67.841,0.0,1.0,3.6089, 
9.501167,3.62,0.0,67.433,68.091,0.0,1.0,3.62, 
9.551167,3.6339,0.0,67.683,68.345,0.0,1.0,3.6339, 
9.601167,3.6455,0.0,67.933,68.591,0.0,1.0,3.6455, 
9.651167,3.6568,0.0,68.183,68.837,0.0,1.0,3.6568, 
9.701167,3.6654,0.0,68.433,69.091,0.0,1.0,3.6654, 
9.751167,3.6759,0.0,68.683,69.337,0.0,1.0,3.6759, 
9.801167,3.6904,0.0,68.933,69.583,0.0,1.0,3.6904, 
9.851167,3.7039,0.0,69.179,69.833,0.0,1.0,3.7039, 
9.901167,3.7134,0.0,69.429,70.079,0.0,1.0,3.7134, 
9.951167,3.7228,0.0,69.679,70.329,0.0,1.0,3.7228, 
10.001167,3.734,0.0,69.929,70.583,0.0,1.0,3.734, 
10.051167,3.7458,0.0,70.179,70.829,0.0,1.0,3.7458, 
10.101167,3.7594,0.0,70.429,71.079,0.0,1.0,3.7594, 
10.151167,3.7705,0.0,70.679,71.329,0.0,1.0,3.7705, 
10.201167,3.7831,0.0,70.929,71.579,0.0,1.0,3.7831, 
10.251167,3.795,0.0,71.179,71.825,0.0,1.0,3.795, 
10.301167,3.807,0.0,71.429,72.075,0.0,1.0,3.807, 
10.351167,3.8204,0.0,71.679,72.325,0.0,1.0,3.8204, 
10.401167,3.8342,0.0,71.925,72.575,0.0,1.0,3.8342, 
10.451167,3.847,0.0,72.175,72.825,0.0,1.0,3.847, 
10.501167,3.859,0.0,72.425,73.075,0.0,1.0,3.859, 
10.551167,3.8703,0.0,72.675,73.325,0.0,1.0,3.8703, 
10.601167,3.8821,0.0,72.925,73.57,0.0,1.0,3.8821, 
10.651167,3.8969,0.0,73.175,73.82,0.0,1.0,3.8969, 
10.701167,3.9098,0.0,73.425,74.07,0.0,1.0,3.9098, 
10.751167,3.9219,0.0,73.675,74.316,0.0,1.0,3.9219, 
10.801167,3.9316,0.0,73.925,74.575,0.0,1.0,3.9316, 
10.851167,3.9441,0.0,74.175,74.812,0.0,1.0,3.9441, 
10.901167,3.9582,0.0,74.42,75.066,0.0,1.0,3.9582, 
10.951167,3.9698,0.0,74.67,75.316,0.0,1.0,3.9698, 
11.001167,3.9785,0.0,74.92,75.566,0.0,1.0,3.9785, 
11.051167,3.9891,0.0,75.17,75.812,0.0,1.0,3.9891, 
11.101167,3.998,0.0,75.42,76.062,0.0,1.0,3.998, 
11.151167,4.0131,0.0,75.67,76.316,0.0,1.0,4.0131, 
11.201167,4.0272,0.0,75.92,76.566,0.0,1.0,4.0272, 
11.251167,4.0378,0.0,76.17,76.816,0.0,1.0,4.0378, 
11.301167,4.0487,0.0,76.42,77.066,0.0,1.0,4.0487, 
11.351167,4.0602,0.0,76.67,77.312,0.0,1.0,4.0602, 
11.401167,4.0727,0.0,76.916,77.562,0.0,1.0,4.0727, 
11.451167,4.0858,0.0,77.166,77.812,0.0,1.0,4.0858, 
11.501167,4.0979,0.0,77.416,78.062,0.0,1.0,4.0979, 
11.551167,4.1092,0.0,77.666,78.308,0.0,1.0,4.1092, 
11.601167,4.1226,0.0,77.916,78.558,0.0,1.0,4.1226, 
11.651167,4.1339,0.0,78.166,78.808,0.0,1.0,4.1339, 
11.701167,4.1443,0.0,78.416,79.058,0.0,1.0,4.1443, 
11.751167,4.1577,0.0,78.666,79.308,0.0,1.0,4.1577, 
11.801167,4.1714,0.0,78.916,79.554,0.0,1.0,4.1714, 
11.851167,4.1825,0.0,79.166,79.8,0.0,1.0,4.1825, 
11.901167,4.1956,0.0,79.416,80.054,0.0,1.0,4.1956, 
11.951167,4.2044,0.0,79.662,80.304,0.0,1.0,4.2044, 
12.001167,4.2148,0.0,79.912,80.55,0.0,1.0,4.2148, 
12.051167,4.2315,0.0,80.162,80.8,0.0,1.0,4.2315, 
12.101167,4.245,0.0,80.412,81.05,0.0,1.0,4.245, 
12.151167,4.2578,0.0,80.662,81.304,0.0,1.0,4.2578, 
12.201167,4.2661,0.0,80.912,81.55,0.0,1.0,4.2661, 
12.251167,4.2782,0.0,81.162,81.8,0.0,1.0,4.2782, 
12.301167,4.2933,0.0,81.412,82.05,0.0,1.0,4.2933, 
12.351167,4.3069,0.0,81.662,82.295,0.0,1.0,4.3069, 
12.401167,4.3199,0.0,81.912,82.55,0.0,1.0,4.3199, 
12.451167,4.3311,0.0,82.158,82.8,0.0,1.0,4.3311, 
12.501167,4.3438,0.0,82.408,83.045,0.0,1.0,4.3438, 
12.551167,4.3607,0.0,82.658,83.295,0.0,1.0,4.3607, 
12.601167,4.3745,0.0,82.908,83.545,0.0,1.0,4.3745, 
12.651167,4.3873,0.0,83.158,83.795,0.0,1.0,4.3873, 
12.701167,4.3985,0.0,83.408,84.045,0.0,1.0,4.3985, 
12.751167,4.4091,0.0,83.658,84.295,0.0,1.0,4.4091, 
12.801167,4.422,0.0,83.908,84.545,0.0,1.0,4.422, 
12.851167,4.4331,0.0,84.158,84.795,0.0,1.0,4.4331, 
12.901167,4.4479,0.0,84.408,85.041,0.0,1.0,4.4479, 
12.951167,4.4584,0.0,84.654,85.291,0.0,1.0,4.4584, 
13.001167,4.4696,0.0,84.904,85.537,0.0,1.0,4.4696, 
13.051167,4.4817,0.0,85.154,85.783,0.0,1.0,4.4817, 
13.101167,4.4937,0.0,85.404,86.037,0.0,1.0,4.4937, 
13.151167,4.5053,0.0,85.654,86.291,0.0,1.0,4.5053, 
13.201167,4.5192,0.0,85.904,86.533,0.0,1.0,4.5192, 
13.251167,4.5345,0.0,86.154,86.779,0.0,1.0,4.5345, 
13.301167,4.5479,0.0,86.404,87.033,0.0,1.0,4.5479, 
13.351167,4.5595,0.0,86.654,87.279,0.0,1.0,4.5595, 
13.401167,4.5694,0.0,86.904,87.52,0.0,1.0,4.5694, 
13.451167,4.5838,0.0,87.15,87.77,0.0,1.0,4.5838, 
13.501167,4.5985,0.0,87.4,88.02,0.0,1.0,4.5985, 
13.551167,4.6122,0.0,87.65,88.27,0.0,1.0,4.6122, 
13.601167,4.6233,0.0,87.9,88.52,0.0,1.0,4.6233, 
13.651167,4.6372,0.0,88.15,88.77,0.0,1.0,4.6372, 
13.701167,4.6489,0.0,88.4,89.016,0.0,1.0,4.6489, 
13.751167,4.6651,0.0,88.65,89.258,0.0,1.0,4.6651, 
13.801167,4.6781,0.0,88.9,89.512,0.0,1.0,4.6781, 
13.851167,4.6904,0.0,89.15,89.762,0.0,1.0,4.6904, 
13.901167,4.7029,0.0,89.4,90.008,0.0,1.0,4.7029, 
13.951167,4.7141,0.0,89.65,90.254,0.0,1.0,4.7141, 
14.001167,4.7287,0.0,89.895,90.508,0.0,1.0,4.7287, 
14.051167,4.7428,0.0,90.145,90.758,0.0,1.0,4.7428, 
14.101167,4.7561,0.0,90.395,91.008,0.0,1.0,4.7561, 
14.151167,4.7676,0.0,90.645,91.254,0.0,1.0,4.7676, 
14.201167,4.7806,0.0,90.895,91.504,0.0,1.0,4.7806, 
14.251167,4.7929,0.0,91.145,91.754,0.0,1.0,4.7929, 
14.301167,4.8073,0.0,91.395,92.004,0.0,1.0,4.8073, 
14.351167,4.8201,0.0,91.645,92.25,0.0,1.0,4.8201, 
14.401167,4.8351,0.0,91.895,92.5,0.0,1.0,4.8351, 
14.451167,4.8473,0.0,92.145,92.75,0.0,1.0,4.8473, 
14.501167,4.8588,0.0,92.391,93.0,0.0,1.0,4.8588, 
14.551167,4.8721,0.0,92.641,93.245,0.0,1.0,4.8721, 
14.601167,4.8862,0.0,92.891,93.495,0.0,1.0,4.8862, 
14.651167,4.9004,0.0,93.141,93.745,0.0,1.0,4.9004, 
14.701167,4.9128,0.0,93.391,93.995,0.0,1.0,4.9128, 
14.751167,4.9274,0.0,93.641,94.245,0.0,1.0,4.9274, 
14.801167,4.9395,0.0,93.891,94.491,0.0,1.0,4.9395, 
14.851167,4.9539,0.0,94.141,94.737,0.0,1.0,4.9539, 
14.901167,4.9677,0.0,94.391,94.991,0.0,1.0,4.9677, 
14.951167,4.9819,0.0,94.641,95.233,0.0,1.0,4.9819, 
15.001167,4.9945,0.0,94.887,95.483,0.0,1.0,4.9945, 
15.051167,5.0072,0.0,95.137,95.737,0.0,1.0,5.0072, 
15.101167,5.0216,0.0,95.387,95.987,0.0,1.0,5.0216, 
15.151167,5.0363,0.0,95.637,96.229,0.0,1.0,5.0363, 
15.201167,5.0495,0.0,95.887,96.483,0.0,1.0,5.0495, 
15.251167,5.0616,0.0,96.137,96.729,0.0,1.0,5.0616, 
15.301167,5.0753,0.0,96.387,96.979,0.0,1.0,5.0753, 
15.351167,5.0877,0.0,96.637,97.229,0.0,1.0,5.0877, 
15.401167,5.1023,0.0,96.887,97.475,0.0,1.0,5.1023, 
15.451167,5.1158,0.0,97.137,97.725,0.0,1.0,5.1158, 
15.501167,5.1305,0.0,97.387,97.975,0.0,1.0,5.1305, 
15.551167,5.1401,0.0,97.633,98.22,0.0,1.0,5.1401, 
15.601167,5.1548,0.0,97.883,98.466,0.0,1.0,5.1548, 
15.651167,5.1695,0.0,98.133,98.725,0.0,1.0,5.1695, 
15.701167,5.1843,0.0,98.383,98.97,0.0,1.0,5.1843, 
15.751167,5.2004,0.0,98.633,99.216,0.0,1.0,5.2004, 
15.801167,5.2165,0.0,98.883,99.466,0.0,1.0,5.2165, 
15.851167,5.2311,0.0,99.133,99.716,0.0,1.0,5.2311, 
15.901167,5.2441,0.0,99.383,99.966,0.0,1.0,5.2441, 
15.951167,5.2584,0.0,99.633,100.212,0.0,1.0,5.2584, 
16.001167,5.2728,0.0,99.883,100.466,0.0,1.0,5.2728, 
16.051167,5.2901,0.0,100.129,100.716,0.0,1.0,5.2901, 
16.101167,5.3038,0.0,100.379,100.962,0.0,1.0,5.3038, 
16.151167,5.32,0.0,100.629,101.212,0.0,1.0,5.32, 
16.201167,5.3319,0.0,100.879,101.462,0.0,1.0,5.3319, 
16.251167,5.3449,0.0,101.129,101.712,0.0,1.0,5.3449, 
16.301167,5.3596,0.0,101.379,101.966,0.0,1.0,5.3596, 
16.351167,5.3718,0.0,101.629,102.208,0.0,1.0,5.3718, 
16.401167,5.387,0.0,101.879,102.462,0.0,1.0,5.387, 
16.451167,5.403,0.0,102.129,102.712,0.0,1.0,5.403, 
16.501167,5.4192,0.0,102.379,102.954,0.0,1.0,5.4192, 
16.551167,5.4328,0.0,102.625,103.204,0.0,1.0,5.4328, 
16.601167,5.4469,0.0,102.875,103.454,0.0,1.0,5.4469, 
16.651167,5.4605,0.0,103.125,103.704,0.0,1.0,5.4605, 
16.701167,5.4749,0.0,103.375,103.95,0.0,1.0,5.4749, 
16.751167,5.4916,0.0,103.625,104.2,0.0,1.0,5.4916, 
16.801167,5.5076,0.0,103.875,104.445,0.0,1.0,5.5076, 
16.851167,5.5201,0.0,104.125,104.7,0.0,1.0,5.5201, 
16.901167,5.5345,0.0,104.375,104.945,0.0,1.0,5.5345, 
16.951167,5.5485,0.0,104.625,105.2,0.0,1.0,5.5485, 
17.001167,5.5661,0.0,104.875,105.441,0.0,1.0,5.5661, 
17.051167,5.5831,0.0,105.125,105.691,0.0,1.0,5.5831, 
17.101167,5.6005,0.0,105.37,105.945,0.0,1.0,5.6005, 
17.151167,5.6151,0.0,105.62,106.191,0.0,1.0,5.6151, 
17.201167,5.6274,0.0,105.87,106.437,0.0,1.0,5.6274, 
17.251167,5.644,0.0,106.12,106.691,0.0,1.0,5.644, 
17.301167,5.6593,0.0,106.37,106.937,0.0,1.0,5.6593, 
17.351167,5.6781,0.0,106.62,107.187,0.0,1.0,5.6781, 
17.401167,5.6944,0.0,106.87,107.437,0.0,1.0,5.6944, 
17.451167,5.7095,0.0,107.12,107.683,0.0,1.0,5.7095, 
17.501167,5.7246,0.0,107.37,107.929,0.0,1.0,5.7246, 
17.551167,5.7404,0.0,107.62,108.187,0.0,1.0,5.7404, 
17.601167,5.7572,0.0,107.866,108.429,0.0,1.0,5.7572, 
17.651167,5.775,0.0,108.116,108.679,0.0,1.0,5.775, 
17.701167,5.7923,0.0,108.366,108.929,0.0,1.0,5.7923, 
17.751167,5.8084,0.0,108.616,109.179,0.0,1.0,5.8084, 
17.801167,5.8281,0.0,108.866,109.425,0.0,1.0,5.8281, 
17.851167,5.8431,0.0,109.116,109.679,0.0,1.0,5.8431, 
17.901167,5.8628,0.0,109.366,109.925,0.0,1.0,5.8628, 
17.951167,5.8804,0.0,109.616,110.175,0.0,1.0,5.8804, 
18.001167,5.8975,0.0,109.866,110.425,0.0,1.0,5.8975, 
18.051167,5.9165,0.0,110.116,110.675,0.0,1.0,5.9165, 
18.101167,5.9375,0.0,110.362,110.92,0.0,1.0,5.9375, 
18.151167,5.9566,0.0,110.612,111.17,0.0,1.0,5.9566, 
18.201167,5.9751,0.0,110.862,111.425,0.0,1.0,5.9751, 
18.251167,5.9942,0.0,111.112,111.675,0.0,1.0,5.9942, 
18.301167,6.0145,0.0,111.362,111.92,0.0,1.0,6.0145, 
18.351167,6.0358,0.0,111.612,112.166,0.0,1.0,6.0358, 
18.401167,6.0544,0.0,111.862,112.416,0.0,1.0,6.0544, 
18.451167,6.0828,0.0,112.112,112.666,0.0,1.0,6.0828, 
18.501167,6.1044,0.0,112.362,112.916,0.0,1.0,6.1044, 
18.551167,6.1273,0.0,112.612,113.166,0.0,1.0,6.1273, 
18.601167,6.1464,0.0,112.858,113.416,0.0,1.0,6.1464, 
18.651167,6.1681,0.0,113.108,113.662,0.0,1.0,6.1681, 
18.701167,6.1883,0.0,113.358,113.912,0.0,1.0,6.1883, 
18.751167,6.2121,0.0,113.608,114.166,0.0,1.0,6.2121, 
18.801167,6.2357,0.0,113.858,114.416,0.0,1.0,6.2357, 
18.851167,6.2657,0.0,114.108,114.654,0.0,1.0,6.2657, 
18.901167,6.2898,0.0,114.358,114.904,0.0,1.0,6.2898, 
18.951167,6.3132,0.0,114.608,115.158,0.0,1.0,6.3132, 
19.001167,6.3379,0.0,114.858,115.404,0.0,1.0,6.3379, 
19.051167,6.3624,0.0,115.108,115.658,0.0,1.0,6.3624, 
19.101167,6.3891,0.0,115.358,115.9,0.0,1.0,6.3891, 
19.151167,6.4165,0.0,115.604,116.15,0.0,1.0,6.4165, 
19.201167,6.4471,0.0,115.854,116.404,0.0,1.0,6.4471, 
19.251167,6.4774,0.0,116.104,116.65,0.0,1.0,6.4774, 
19.301167,6.5111,0.0,116.354,116.895,0.0,1.0,6.5111, 
19.351167,6.5423,0.0,116.604,117.145,0.0,1.0,6.5423, 
19.401167,6.5748,0.0,116.854,117.391,0.0,1.0,6.5748, 
19.451167,6.6061,0.0,117.104,117.645,0.0,1.0,6.6061, 
19.501167,6.6416,0.0,117.354,117.895,0.0,1.0,6.6416, 
19.551167,6.6757,0.0,117.604,118.145,0.0,1.0,6.6757, 
19.601167,6.7083,0.0,117.854,118.391,0.0,1.0,6.7083, 
19.651167,6.7451,0.0,118.1,118.641,0.0,1.0,6.7451, 
19.701167,6.7853,0.0,118.35,118.891,0.0,1.0,6.7853, 
19.751167,6.8246,0.0,118.6,119.137,0.0,1.0,6.8246, 
19.801167,6.8694,0.0,118.85,119.387,0.0,1.0,6.8694, 
19.851167,6.9147,0.0,119.1,119.633,0.0,1.0,6.9147, 
19.901167,6.9585,0.0,119.35,119.883,0.0,1.0,6.9585, 
19.951167,7.0059,0.0,119.6,120.133,0.0,1.0,7.0059, 
20.001167,7.0543,0.0,119.85,120.379,0.0,1.0,7.0543, 
20.051167,7.1047,0.0,120.1,120.633,0.0,1.0,7.1047, 
20.101167,7.1593,0.0,120.35,120.879,0.0,1.0,7.1593, 
20.151167,7.217,0.0,120.595,121.133,0.0,1.0,7.217, 
