Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
20.333333,6.1364,0.0,183.008,183.095,0.0,1.0,6.1364, 
20.5,6.1973,0.0,184.675,184.766,0.0,1.0,6.1973, 
20.666667,6.2569,0.0,186.337,186.433,0.0,1.0,6.2569, 
20.833333,6.3174,0.0,188.0,188.1,0.0,1.0,6.3174, 
21.0,6.3754,0.0,189.666,189.762,0.0,1.0,6.3754, 
21.166667,6.4393,0.0,191.329,191.429,0.0,1.0,6.4393, 
21.333333,6.491,0.0,192.991,193.091,0.0,1.0,6.491, 
21.5,6.5527,0.0,194.658,194.758,0.0,1.0,6.5527, 
21.666667,6.6217,0.0,196.32,196.42,0.0,1.0,6.6217, 
21.833333,6.683,0.0,197.983,198.079,0.0,1.0,6.683, 
22.0,6.744,0.0,199.65,199.741,0.0,1.0,6.744, 
22.166667,6.7964,0.0,201.312,201.395,0.0,1.0,6.7964, 
22.333333,6.8774,0.0,202.975,203.066,0.0,1.0,6.8774, 
22.5,6.9475,0.0,204.641,204.729,0.0,1.0,6.9475, 
22.666667,7.0155,0.0,206.304,206.391,0.0,1.0,7.0155, 
22.833333,7.0822,0.0,207.966,208.05,0.0,1.0,7.0822, 
23.0,7.1444,0.0,209.633,209.712,0.0,1.0,7.1444, 
23.166667,7.2156,0.0,211.295,211.375,0.0,1.0,7.2156, 
23.333333,7.2862,0.0,212.958,213.037,0.0,1.0,7.2862, 
23.5,7.3532,0.0,214.625,214.704,0.0,1.0,7.3532, 
23.666667,7.4162,0.0,216.287,216.366,0.0,1.0,7.4162, 
23.833333,7.4891,0.0,217.95,218.033,0.0,1.0,7.4891, 
24.0,7.5598,0.0,219.616,219.687,0.0,1.0,7.5598, 
24.166667,7.6281,0.0,221.279,221.358,0.0,1.0,7.6281, 
24.333333,7.698,0.0,222.941,223.02,0.0,1.0,7.698, 
24.5,7.7665,0.0,224.608,224.683,0.0,1.0,7.7665, 
24.666667,7.8396,0.0,226.27,226.345,0.0,1.0,7.8396, 
24.833333,7.9125,0.0,227.933,228.008,0.0,1.0,7.9125, 
25.0,7.9857,0.0,229.6,229.675,0.0,1.0,7.9857, 
25.166667,8.0593,0.0,231.262,231.341,0.0,1.0,8.0593, 
25.333333,8.1316,0.0,232.925,233.012,0.0,1.0,8.1316, 
25.5,8.2076,0.0,234.591,234.675,0.0,1.0,8.2076, 
25.666667,8.2839,0.0,236.254,236.341,0.0,1.0,8.2839, 
25.833333,8.3571,0.0,237.92,238.004,0.0,1.0,8.3571, 
26.0,8.4314,0.0,239.583,239.67,0.0,1.0,8.4314, 
26.166667,8.5053,0.0,241.245,241.341,0.0,1.0,8.5053, 
26.333333,8.582,0.0,242.912,243.008,0.0,1.0,8.582, 
26.5,8.6613,0.0,244.575,244.675,0.0,1.0,8.6613, 
26.666667,8.7391,0.0,246.237,246.337,0.0,1.0,8.7391, 
26.833333,8.8199,0.0,247.904,248.004,0.0,1.0,8.8199, 
27.0,8.8954,0.0,249.566,249.666,0.0,1.0,8.8954, 
27.166667,8.9769,0.0,251.229,251.333,0.0,1.0,8.9769, 
27.333333,9.0529,0.0,252.895,252.991,0.0,1.0,9.0529, 
27.5,9.1411,0.0,254.558,254.65,0.0,1.0,9.1411, 
27.666667,9.2216,0.0,256.22,256.308,0.0,1.0,9.2216, 
27.833333,9.3046,0.0,257.887,257.97,0.0,1.0,9.3046, 
28.0,9.3867,0.0,259.55,259.633,0.0,1.0,9.3867, 
28.166667,9.472,0.0,261.212,261.295,0.0,1.0,9.472, 
28.333333,9.5597,0.0,262.879,262.958,0.0,1.0,9.5597, 
28.5,9.6407,0.0,264.541,264.625,0.0,1.0,9.6407, 
28.666667,9.7277,0.0,266.204,266.287,0.0,1.0,9.7277, 
28.833333,9.8078,0.0,267.87,267.945,0.0,1.0,9.8078, 
29.0,9.8949,0.0,269.533,269.608,0.0,1.0,9.8949, 
29.166667,9.9815,0.0,271.195,271.275,0.0,1.0,9.9815, 
29.333333,10.0718,0.0,272.862,272.941,0.0,1.0,10.0718, 
29.5,10.153,0.0,274.525,274.604,0.0,1.0,10.153, 
29.666667,10.2436,0.0,276.187,276.27,0.0,1.0,10.2436, 
29.833333,10.3284,0.0,277.854,277.933,0.0,1.0,10.3284, 
30.0,10.4144,0.0,279.516,279.6,0.0,1.0,10.4144, 
30.166667,10.5048,0.0,281.179,281.262,0.0,1.0,10.5048, 
30.333333,10.5952,0.0,282.845,282.929,0.0,1.0,10.5952, 
30.5,10.6872,0.0,284.508,284.587,0.0,1.0,10.6872, 
30.666667,10.7796,0.0,286.175,286.254,0.0,1.0,10.7796, 
30.833333,10.8762,0.0,287.837,287.92,0.0,1.0,10.8762, 
31.0,10.9697,0.0,289.5,289.591,0.0,1.0,10.9697, 
31.166667,11.0641,0.0,291.166,291.254,0.0,1.0,11.0641, 
31.333333,11.159,0.0,292.829,292.92,0.0,1.0,11.159, 
31.5,11.2552,0.0,294.491,294.587,0.0,1.0,11.2552, 
31.666667,11.3564,0.0,296.158,296.245,0.0,1.0,11.3564, 
31.833333,11.4571,0.0,297.82,297.912,0.0,1.0,11.4571, 
32.0,11.5559,0.0,299.483,299.583,0.0,1.0,11.5559, 
32.166667,11.6577,0.0,301.15,301.25,0.0,1.0,11.6577, 
32.333333,11.762,0.0,302.812,302.916,0.0,1.0,11.762, 
32.5,11.8699,0.0,304.475,304.579,0.0,1.0,11.8699, 
32.666667,11.9756,0.0,306.141,306.241,0.0,1.0,11.9756, 
32.833333,12.085,0.0,307.804,307.908,0.0,1.0,12.085, 
33.0,12.1971,0.0,309.466,309.566,0.0,1.0,12.1971, 
33.166667,12.3073,0.0,311.133,311.233,0.0,1.0,12.3073, 
33.333333,12.4249,0.0,312.795,312.9,0.0,1.0,12.4249, 
33.5,12.5382,0.0,314.458,314.562,0.0,1.0,12.5382, 
33.666667,12.6557,0.0,316.125,316.216,0.0,1.0,12.6557, 
33.833333,12.7834,0.0,317.787,317.887,0.0,1.0,12.7834, 
34.0,12.9026,0.0,319.45,319.55,0.0,1.0,12.9026, 
34.166667,13.0328,0.0,321.116,321.212,0.0,1.0,13.0328, 
34.333333,13.1635,0.0,322.779,322.875,0.0,1.0,13.1635, 
34.5,13.2975,0.0,324.441,324.537,0.0,1.0,13.2975, 
34.666667,13.4399,0.0,326.108,326.2,0.0,1.0,13.4399, 
34.833333,13.5843,0.0,327.77,327.862,0.0,1.0,13.5843, 
35.0,13.7284,0.0,329.433,329.525,0.0,1.0,13.7284, 
35.166667,13.8874,0.0,331.1,331.187,0.0,1.0,13.8874, 
35.333333,14.0516,0.0,332.762,332.85,0.0,1.0,14.0516, 
35.5,14.216,0.0,334.425,334.512,0.0,1.0,14.216, 
35.666667,14.3854,0.0,336.091,336.17,0.0,1.0,14.3854, 
35.833333,14.5391,0.0,337.754,337.841,0.0,1.0,14.5391, 
36.0,14.6376,0.0,339.42,339.504,0.0,1.0,14.6376, 
36.166667,14.7068,0.0,341.083,341.162,0.0,1.0,14.7068, 
36.333333,14.7228,0.0,342.745,342.829,0.0,1.0,14.7228, 
36.5,14.7135,0.0,344.412,344.491,0.0,1.0,14.7135, 
36.666667,14.6693,0.0,346.075,346.158,0.0,1.0,14.6693, 
36.833333,14.7157,0.0,347.737,347.825,0.0,1.0,14.7157, 
37.0,14.8129,0.0,349.404,349.495,0.0,1.0,14.8129, 
37.166667,14.9316,0.0,351.066,351.158,0.0,1.0,14.9316, 
37.333333,15.0485,0.0,352.729,352.816,0.0,1.0,15.0485, 
37.5,15.1721,0.0,354.395,354.487,0.0,1.0,15.1721, 
37.666667,15.299,0.0,356.058,356.15,0.0,1.0,15.299, 
37.833333,15.4219,0.0,357.72,357.82,0.0,1.0,15.4219, 
38.0,15.5515,0.0,359.387,359.487,0.0,1.0,15.5515, 
38.166667,15.675,0.0,361.05,361.154,0.0,1.0,15.675, 
38.333333,15.8014,0.0,362.712,362.808,0.0,1.0,15.8014, 
38.5,15.9344,0.0,364.379,364.475,0.0,1.0,15.9344, 
38.666667,16.0637,0.0,366.041,366.133,0.0,1.0,16.0637, 
38.833333,16.1927,0.0,367.704,367.8,0.0,1.0,16.1927, 
39.0,16.3241,0.0,369.37,369.462,0.0,1.0,16.3241, 
39.166667,16.4513,0.0,371.033,371.116,0.0,1.0,16.4513, 
39.333333,16.5822,0.0,372.695,372.787,0.0,1.0,16.5822, 
39.5,16.7141,0.0,374.362,374.445,0.0,1.0,16.7141, 
39.666667,16.8493,0.0,376.025,376.112,0.0,1.0,16.8493, 
39.833333,16.9825,0.0,377.687,377.775,0.0,1.0,16.9825, 
40.0,17.1205,0.0,379.354,379.441,0.0,1.0,17.1205, 
40.094333,16.7747,0.0,379.691,380.229,0.0,1.0,16.7747, 
40.144333,17.3739,0.0,379.191,379.725,0.0,1.0,17.3739, 
40.194333,17.3318,0.0,378.691,379.233,0.0,1.0,17.3318, 
40.244333,17.0249,0.0,378.191,378.737,0.0,1.0,17.0249, 
40.294333,16.9323,0.0,377.695,378.237,0.0,1.0,16.9323, 
40.344333,16.8699,0.0,377.195,377.733,0.0,1.0,16.8699, 
40.394333,16.8216,0.0,376.695,377.241,0.0,1.0,16.8216, 
40.444333,16.7787,0.0,376.195,376.737,0.0,1.0,16.7787, 
40.494333,16.7356,0.0,375.695,376.241,0.0,1.0,16.7356, 
40.544333,16.6919,0.0,375.2,375.745,0.0,1.0,16.6919, 
40.594333,16.6512,0.0,374.7,375.241,0.0,1.0,16.6512, 
40.644333,16.606,0.0,374.2,374.741,0.0,1.0,16.606, 
40.694333,16.5656,0.0,373.7,374.245,0.0,1.0,16.5656, 
40.744333,16.5254,0.0,373.2,373.745,0.0,1.0,16.5254, 
40.794333,16.4847,0.0,372.704,373.25,0.0,1.0,16.4847, 
40.844333,16.4406,0.0,372.204,372.754,0.0,1.0,16.4406, 
40.894333,16.3994,0.0,371.704,372.254,0.0,1.0,16.3994, 
40.944333,16.361,0.0,371.204,371.758,0.0,1.0,16.361, 
40.994333,16.318,0.0,370.704,371.258,0.0,1.0,16.318, 
41.044333,16.2776,0.0,370.208,370.758,0.0,1.0,16.2776, 
41.094333,16.2346,0.0,369.708,370.262,0.0,1.0,16.2346, 
41.144333,16.197,0.0,369.208,369.762,0.0,1.0,16.197, 
41.194333,16.1567,0.0,368.708,369.262,0.0,1.0,16.1567, 
41.244333,16.1173,0.0,368.208,368.762,0.0,1.0,16.1173, 
41.294333,16.0767,0.0,367.712,368.266,0.0,1.0,16.0767, 
41.344333,16.0371,0.0,367.212,367.77,0.0,1.0,16.0371, 
41.394333,15.9964,0.0,366.712,367.27,0.0,1.0,15.9964, 
41.444333,15.9543,0.0,366.212,366.766,0.0,1.0,15.9543, 
41.494333,15.9134,0.0,365.712,366.279,0.0,1.0,15.9134, 
41.544333,15.874,0.0,365.216,365.77,0.0,1.0,15.874, 
41.594333,15.835,0.0,364.716,365.275,0.0,1.0,15.835, 
41.644333,15.7976,0.0,364.216,364.779,0.0,1.0,15.7976, 
41.694333,15.7545,0.0,363.716,364.279,0.0,1.0,15.7545, 
41.744333,15.7161,0.0,363.216,363.783,0.0,1.0,15.7161, 
41.794333,15.6785,0.0,362.716,363.287,0.0,1.0,15.6785, 
41.844333,15.6401,0.0,362.22,362.787,0.0,1.0,15.6401, 
41.894333,15.6024,0.0,361.72,362.291,0.0,1.0,15.6024, 
41.944333,15.5602,0.0,361.22,361.795,0.0,1.0,15.5602, 
41.994333,15.522,0.0,360.72,361.291,0.0,1.0,15.522, 
42.044333,15.4809,0.0,360.22,360.8,0.0,1.0,15.4809, 
42.094333,15.4445,0.0,359.725,360.295,0.0,1.0,15.4445, 
42.144333,15.4102,0.0,359.225,359.795,0.0,1.0,15.4102, 
42.194333,15.3687,0.0,358.725,359.304,0.0,1.0,15.3687, 
42.244333,15.3343,0.0,358.225,358.8,0.0,1.0,15.3343, 
42.294333,15.2921,0.0,357.725,358.3,0.0,1.0,15.2921, 
42.344333,15.2578,0.0,357.229,357.804,0.0,1.0,15.2578, 
42.394333,15.2202,0.0,356.729,357.295,0.0,1.0,15.2202, 
42.444333,15.1715,0.0,356.229,356.804,0.0,1.0,15.1715, 
42.494333,15.1384,0.0,355.729,356.3,0.0,1.0,15.1384, 
42.544333,15.0988,0.0,355.229,355.8,0.0,1.0,15.0988, 
42.594333,15.066,0.0,354.733,355.3,0.0,1.0,15.066, 
42.644333,15.0307,0.0,354.233,354.795,0.0,1.0,15.0307, 
42.694333,14.9902,0.0,353.733,354.304,0.0,1.0,14.9902, 
42.744333,14.9536,0.0,353.233,353.804,0.0,1.0,14.9536, 
42.794333,14.9171,0.0,352.733,353.304,0.0,1.0,14.9171, 
42.844333,14.8821,0.0,352.237,352.808,0.0,1.0,14.8821, 
42.894333,14.8446,0.0,351.737,352.304,0.0,1.0,14.8446, 
42.944333,14.8104,0.0,351.237,351.812,0.0,1.0,14.8104, 
42.994333,14.7729,0.0,350.737,351.308,0.0,1.0,14.7729, 
43.044333,14.738,0.0,350.237,350.808,0.0,1.0,14.738, 
43.094333,14.6984,0.0,349.741,350.308,0.0,1.0,14.6984, 
43.144333,14.6639,0.0,349.241,349.812,0.0,1.0,14.6639, 
43.194333,14.628,0.0,348.741,349.312,0.0,1.0,14.628, 
43.244333,14.5956,0.0,348.241,348.808,0.0,1.0,14.5956, 
43.294333,14.5567,0.0,347.741,348.308,0.0,1.0,14.5567, 
43.344333,14.5237,0.0,347.245,347.804,0.0,1.0,14.5237, 
43.394333,14.4861,0.0,346.745,347.312,0.0,1.0,14.4861, 
43.444333,14.453,0.0,346.245,346.812,0.0,1.0,14.453, 
43.494333,14.4154,0.0,345.745,346.308,0.0,1.0,14.4154, 
43.544333,14.3803,0.0,345.245,345.808,0.0,1.0,14.3803, 
43.594333,14.3462,0.0,344.75,345.308,0.0,1.0,14.3462, 
43.644333,14.3122,0.0,344.25,344.812,0.0,1.0,14.3122, 
43.694333,14.2763,0.0,343.75,344.312,0.0,1.0,14.2763, 
43.744333,14.2396,0.0,343.25,343.812,0.0,1.0,14.2396, 
43.794333,14.2063,0.0,342.75,343.312,0.0,1.0,14.2063, 
43.844333,14.1704,0.0,342.254,342.812,0.0,1.0,14.1704, 
43.894333,14.1392,0.0,341.754,342.316,0.0,1.0,14.1392, 
43.944333,14.1047,0.0,341.254,341.816,0.0,1.0,14.1047, 
43.994333,14.0679,0.0,340.754,341.316,0.0,1.0,14.0679, 
44.044333,14.0326,0.0,340.254,340.816,0.0,1.0,14.0326, 
44.094333,14.0004,0.0,339.758,340.32,0.0,1.0,14.0004, 
44.144333,13.9681,0.0,339.258,339.82,0.0,1.0,13.9681, 
44.194333,13.9319,0.0,338.758,339.32,0.0,1.0,13.9319, 
44.244333,13.901,0.0,338.258,338.825,0.0,1.0,13.901, 
44.294333,13.8656,0.0,337.758,338.32,0.0,1.0,13.8656, 
44.344333,13.8355,0.0,337.262,337.825,0.0,1.0,13.8355, 
44.394333,13.8019,0.0,336.762,337.329,0.0,1.0,13.8019, 
44.444333,13.7643,0.0,336.262,336.82,0.0,1.0,13.7643, 
44.494333,13.7332,0.0,335.762,336.325,0.0,1.0,13.7332, 
44.544333,13.6968,0.0,335.262,335.825,0.0,1.0,13.6968, 
44.594333,13.6676,0.0,334.766,335.325,0.0,1.0,13.6676, 
44.644333,13.6316,0.0,334.266,334.829,0.0,1.0,13.6316, 
44.694333,13.6027,0.0,333.766,334.329,0.0,1.0,13.6027, 
44.744333,13.5683,0.0,333.266,333.837,0.0,1.0,13.5683, 
44.794333,13.5382,0.0,332.766,333.337,0.0,1.0,13.5382, 
44.844333,13.5044,0.0,332.266,332.833,0.0,1.0,13.5044, 
44.894333,13.4707,0.0,331.77,332.341,0.0,1.0,13.4707, 
44.944333,13.4384,0.0,331.27,331.837,0.0,1.0,13.4384, 
44.994333,13.4038,0.0,330.77,331.341,0.0,1.0,13.4038, 
45.044333,13.3751,0.0,330.27,330.841,0.0,1.0,13.3751, 
45.094333,13.342,0.0,329.77,330.345,0.0,1.0,13.342, 
45.144333,13.3124,0.0,329.275,329.845,0.0,1.0,13.3124, 
45.194333,13.2769,0.0,328.775,329.35,0.0,1.0,13.2769, 
45.244333,13.2469,0.0,328.275,328.854,0.0,1.0,13.2469, 
45.294333,13.2159,0.0,327.775,328.354,0.0,1.0,13.2159, 
45.344333,13.1801,0.0,327.275,327.854,0.0,1.0,13.1801, 
45.394333,13.1505,0.0,326.779,327.354,0.0,1.0,13.1505, 
45.444333,13.1169,0.0,326.279,326.854,0.0,1.0,13.1169, 
45.494333,13.0879,0.0,325.779,326.358,0.0,1.0,13.0879, 
45.544333,13.056,0.0,325.279,325.854,0.0,1.0,13.056, 
45.594333,13.0221,0.0,324.779,325.358,0.0,1.0,13.0221, 
45.644333,12.9909,0.0,324.283,324.862,0.0,1.0,12.9909, 
45.694333,12.9582,0.0,323.783,324.366,0.0,1.0,12.9582, 
45.744333,12.9315,0.0,323.283,323.866,0.0,1.0,12.9315, 
45.794333,12.8956,0.0,322.783,323.366,0.0,1.0,12.8956, 
45.844333,12.8681,0.0,322.283,322.866,0.0,1.0,12.8681, 
45.894333,12.8372,0.0,321.787,322.37,0.0,1.0,12.8372, 
45.944333,12.8048,0.0,321.287,321.866,0.0,1.0,12.8048, 
45.994333,12.7758,0.0,320.787,321.375,0.0,1.0,12.7758, 
46.044333,12.7426,0.0,320.287,320.875,0.0,1.0,12.7426, 
46.094333,12.7095,0.0,319.787,320.375,0.0,1.0,12.7095, 
46.144333,12.6774,0.0,319.291,319.879,0.0,1.0,12.6774, 
46.194333,12.6488,0.0,318.791,319.383,0.0,1.0,12.6488, 
46.244333,12.6184,0.0,318.291,318.879,0.0,1.0,12.6184, 
46.294333,12.5886,0.0,317.791,318.383,0.0,1.0,12.5886, 
46.344333,12.5577,0.0,317.291,317.883,0.0,1.0,12.5577, 
46.394333,12.5288,0.0,316.795,317.387,0.0,1.0,12.5288, 
46.444333,12.4993,0.0,316.295,316.887,0.0,1.0,12.4993, 
46.494333,12.4696,0.0,315.795,316.383,0.0,1.0,12.4696, 
46.544333,12.4388,0.0,315.295,315.891,0.0,1.0,12.4388, 
46.594333,12.4099,0.0,314.795,315.387,0.0,1.0,12.4099, 
46.644333,12.3745,0.0,314.3,314.891,0.0,1.0,12.3745, 
46.694333,12.3503,0.0,313.8,314.395,0.0,1.0,12.3503, 
46.744333,12.3182,0.0,313.3,313.891,0.0,1.0,12.3182, 
46.794333,12.2861,0.0,312.8,313.4,0.0,1.0,12.2861, 
46.844333,12.2562,0.0,312.3,312.895,0.0,1.0,12.2562, 
46.894333,12.2234,0.0,311.804,312.4,0.0,1.0,12.2234, 
